# Memristor Strukov (2008) — Simulación numérica
# Generado: 2026-05-18T21:20:17.519648
# scenario: fig2b_unity
time_s,voltage_V,current_A,current_mA,resistance_Ohm,state_variable_x,memristance_Ohm
5.893800e+00,-3.274818e-01,-2.300263e-05,-2.300263e-02,14237.0428,0.110878,14237.0428
5.893900e+00,-3.271849e-01,-2.298124e-05,-2.298124e-02,14237.3785,0.110857,14237.3785
5.894000e+00,-3.268880e-01,-2.295985e-05,-2.295985e-02,14237.7137,0.110836,14237.7137
5.894100e+00,-3.265911e-01,-2.293845e-05,-2.293845e-02,14238.0487,0.110815,14238.0487
5.894200e+00,-3.262942e-01,-2.291706e-05,-2.291706e-02,14238.3833,0.110794,14238.3833
5.894300e+00,-3.259972e-01,-2.289566e-05,-2.289566e-02,14238.7177,0.110772,14238.7177
5.894400e+00,-3.257002e-01,-2.287426e-05,-2.287426e-02,14239.0516,0.110751,14239.0516
5.894500e+00,-3.254031e-01,-2.285287e-05,-2.285287e-02,14239.3853,0.110730,14239.3853
5.894600e+00,-3.251060e-01,-2.283147e-05,-2.283147e-02,14239.7186,0.110710,14239.7186
5.894700e+00,-3.248089e-01,-2.281007e-05,-2.281007e-02,14240.0516,0.110689,14240.0516
5.894800e+00,-3.245118e-01,-2.278867e-05,-2.278867e-02,14240.3843,0.110668,14240.3843
5.894900e+00,-3.242146e-01,-2.276727e-05,-2.276727e-02,14240.7166,0.110647,14240.7166
5.895000e+00,-3.239174e-01,-2.274587e-05,-2.274587e-02,14241.0486,0.110626,14241.0486
5.895100e+00,-3.236202e-01,-2.272446e-05,-2.272446e-02,14241.3803,0.110605,14241.3803
5.895200e+00,-3.233229e-01,-2.270306e-05,-2.270306e-02,14241.7116,0.110584,14241.7116
5.895300e+00,-3.230256e-01,-2.268166e-05,-2.268166e-02,14242.0427,0.110563,14242.0427
5.895400e+00,-3.227283e-01,-2.266025e-05,-2.266025e-02,14242.3734,0.110543,14242.3734
5.895500e+00,-3.224309e-01,-2.263885e-05,-2.263885e-02,14242.7037,0.110522,14242.7037
5.895600e+00,-3.221335e-01,-2.261744e-05,-2.261744e-02,14243.0338,0.110501,14243.0338
5.895700e+00,-3.218361e-01,-2.259603e-05,-2.259603e-02,14243.3635,0.110480,14243.3635
5.895800e+00,-3.215386e-01,-2.257463e-05,-2.257463e-02,14243.6929,0.110460,14243.6929
5.895900e+00,-3.212411e-01,-2.255322e-05,-2.255322e-02,14244.0219,0.110439,14244.0219
5.896000e+00,-3.209436e-01,-2.253181e-05,-2.253181e-02,14244.3506,0.110418,14244.3506
5.896100e+00,-3.206461e-01,-2.251040e-05,-2.251040e-02,14244.6790,0.110398,14244.6790
5.896200e+00,-3.203485e-01,-2.248899e-05,-2.248899e-02,14245.0071,0.110377,14245.0071
5.896300e+00,-3.200508e-01,-2.246758e-05,-2.246758e-02,14245.3349,0.110356,14245.3349
5.896400e+00,-3.197532e-01,-2.244617e-05,-2.244617e-02,14245.6623,0.110336,14245.6623
5.896500e+00,-3.194555e-01,-2.242476e-05,-2.242476e-02,14245.9894,0.110315,14245.9894
5.896600e+00,-3.191578e-01,-2.240334e-05,-2.240334e-02,14246.3161,0.110295,14246.3161
5.896700e+00,-3.188601e-01,-2.238193e-05,-2.238193e-02,14246.6425,0.110274,14246.6425
5.896800e+00,-3.185623e-01,-2.236052e-05,-2.236052e-02,14246.9686,0.110254,14246.9686
5.896900e+00,-3.182645e-01,-2.233910e-05,-2.233910e-02,14247.2944,0.110233,14247.2944
5.897000e+00,-3.179666e-01,-2.231769e-05,-2.231769e-02,14247.6199,0.110213,14247.6199
5.897100e+00,-3.176688e-01,-2.229627e-05,-2.229627e-02,14247.9450,0.110192,14247.9450
5.897200e+00,-3.173709e-01,-2.227485e-05,-2.227485e-02,14248.2698,0.110172,14248.2698
5.897300e+00,-3.170729e-01,-2.225343e-05,-2.225343e-02,14248.5942,0.110151,14248.5942
5.897400e+00,-3.167750e-01,-2.223202e-05,-2.223202e-02,14248.9184,0.110131,14248.9184
5.897500e+00,-3.164770e-01,-2.221060e-05,-2.221060e-02,14249.2422,0.110111,14249.2422
5.897600e+00,-3.161789e-01,-2.218918e-05,-2.218918e-02,14249.5657,0.110090,14249.5657
5.897700e+00,-3.158809e-01,-2.216776e-05,-2.216776e-02,14249.8888,0.110070,14249.8888
5.897800e+00,-3.155828e-01,-2.214633e-05,-2.214633e-02,14250.2117,0.110050,14250.2117
5.897900e+00,-3.152847e-01,-2.212491e-05,-2.212491e-02,14250.5342,0.110029,14250.5342
5.898000e+00,-3.149865e-01,-2.210349e-05,-2.210349e-02,14250.8563,0.110009,14250.8563
5.898100e+00,-3.146883e-01,-2.208207e-05,-2.208207e-02,14251.1782,0.109989,14251.1782
5.898200e+00,-3.143901e-01,-2.206064e-05,-2.206064e-02,14251.4997,0.109969,14251.4997
5.898300e+00,-3.140919e-01,-2.203922e-05,-2.203922e-02,14251.8209,0.109948,14251.8209
5.898400e+00,-3.137936e-01,-2.201779e-05,-2.201779e-02,14252.1417,0.109928,14252.1417
5.898500e+00,-3.134953e-01,-2.199636e-05,-2.199636e-02,14252.4623,0.109908,14252.4623
5.898600e+00,-3.131970e-01,-2.197494e-05,-2.197494e-02,14252.7825,0.109888,14252.7825
5.898700e+00,-3.128986e-01,-2.195351e-05,-2.195351e-02,14253.1024,0.109868,14253.1024
5.898800e+00,-3.126002e-01,-2.193208e-05,-2.193208e-02,14253.4219,0.109848,14253.4219
5.898900e+00,-3.123018e-01,-2.191065e-05,-2.191065e-02,14253.7411,0.109828,14253.7411
5.899000e+00,-3.120033e-01,-2.188922e-05,-2.188922e-02,14254.0600,0.109808,14254.0600
5.899100e+00,-3.117048e-01,-2.186779e-05,-2.186779e-02,14254.3786,0.109788,14254.3786
5.899200e+00,-3.114063e-01,-2.184636e-05,-2.184636e-02,14254.6969,0.109767,14254.6969
5.899300e+00,-3.111077e-01,-2.182493e-05,-2.182493e-02,14255.0148,0.109747,14255.0148
5.899400e+00,-3.108091e-01,-2.180350e-05,-2.180350e-02,14255.3324,0.109728,14255.3324
5.899500e+00,-3.105105e-01,-2.178206e-05,-2.178206e-02,14255.6496,0.109708,14255.6496
5.899600e+00,-3.102119e-01,-2.176063e-05,-2.176063e-02,14255.9666,0.109688,14255.9666
5.899700e+00,-3.099132e-01,-2.173919e-05,-2.173919e-02,14256.2832,0.109668,14256.2832
5.899800e+00,-3.096145e-01,-2.171776e-05,-2.171776e-02,14256.5995,0.109648,14256.5995
5.899900e+00,-3.093158e-01,-2.169632e-05,-2.169632e-02,14256.9154,0.109628,14256.9154
5.900000e+00,-3.090170e-01,-2.167488e-05,-2.167488e-02,14257.2310,0.109608,14257.2310
5.900100e+00,-3.087182e-01,-2.165345e-05,-2.165345e-02,14257.5463,0.109588,14257.5463
5.900200e+00,-3.084194e-01,-2.163201e-05,-2.163201e-02,14257.8613,0.109568,14257.8613
5.900300e+00,-3.081205e-01,-2.161057e-05,-2.161057e-02,14258.1760,0.109549,14258.1760
5.900400e+00,-3.078216e-01,-2.158913e-05,-2.158913e-02,14258.4903,0.109529,14258.4903
5.900500e+00,-3.075227e-01,-2.156769e-05,-2.156769e-02,14258.8043,0.109509,14258.8043
5.900600e+00,-3.072237e-01,-2.154625e-05,-2.154625e-02,14259.1179,0.109489,14259.1179
5.900700e+00,-3.069248e-01,-2.152481e-05,-2.152481e-02,14259.4313,0.109470,14259.4313
5.900800e+00,-3.066258e-01,-2.150336e-05,-2.150336e-02,14259.7443,0.109450,14259.7443
5.900900e+00,-3.063267e-01,-2.148192e-05,-2.148192e-02,14260.0570,0.109430,14260.0570
5.901000e+00,-3.060276e-01,-2.146048e-05,-2.146048e-02,14260.3693,0.109411,14260.3693
5.901100e+00,-3.057285e-01,-2.143903e-05,-2.143903e-02,14260.6814,0.109391,14260.6814
5.901200e+00,-3.054294e-01,-2.141759e-05,-2.141759e-02,14260.9931,0.109372,14260.9931
5.901300e+00,-3.051302e-01,-2.139614e-05,-2.139614e-02,14261.3045,0.109352,14261.3045
5.901400e+00,-3.048311e-01,-2.137470e-05,-2.137470e-02,14261.6155,0.109332,14261.6155
5.901500e+00,-3.045318e-01,-2.135325e-05,-2.135325e-02,14261.9262,0.109313,14261.9262
5.901600e+00,-3.042326e-01,-2.133180e-05,-2.133180e-02,14262.2366,0.109293,14262.2366
5.901700e+00,-3.039333e-01,-2.131035e-05,-2.131035e-02,14262.5467,0.109274,14262.5467
5.901800e+00,-3.036340e-01,-2.128890e-05,-2.128890e-02,14262.8565,0.109254,14262.8565
5.901900e+00,-3.033346e-01,-2.126745e-05,-2.126745e-02,14263.1659,0.109235,14263.1659
5.902000e+00,-3.030353e-01,-2.124600e-05,-2.124600e-02,14263.4750,0.109215,14263.4750
5.902100e+00,-3.027359e-01,-2.122455e-05,-2.122455e-02,14263.7837,0.109196,14263.7837
5.902200e+00,-3.024364e-01,-2.120310e-05,-2.120310e-02,14264.0922,0.109177,14264.0922
5.902300e+00,-3.021370e-01,-2.118165e-05,-2.118165e-02,14264.4003,0.109157,14264.4003
5.902400e+00,-3.018375e-01,-2.116019e-05,-2.116019e-02,14264.7081,0.109138,14264.7081
5.902500e+00,-3.015380e-01,-2.113874e-05,-2.113874e-02,14265.0156,0.109119,14265.0156
5.902600e+00,-3.012384e-01,-2.111729e-05,-2.111729e-02,14265.3227,0.109099,14265.3227
5.902700e+00,-3.009388e-01,-2.109583e-05,-2.109583e-02,14265.6295,0.109080,14265.6295
5.902800e+00,-3.006392e-01,-2.107437e-05,-2.107437e-02,14265.9360,0.109061,14265.9360
5.902900e+00,-3.003396e-01,-2.105292e-05,-2.105292e-02,14266.2421,0.109041,14266.2421
5.903000e+00,-3.000399e-01,-2.103146e-05,-2.103146e-02,14266.5480,0.109022,14266.5480
5.903100e+00,-2.997402e-01,-2.101000e-05,-2.101000e-02,14266.8535,0.109003,14266.8535
5.903200e+00,-2.994405e-01,-2.098854e-05,-2.098854e-02,14267.1587,0.108984,14267.1587
5.903300e+00,-2.991407e-01,-2.096708e-05,-2.096708e-02,14267.4635,0.108965,14267.4635
5.903400e+00,-2.988409e-01,-2.094562e-05,-2.094562e-02,14267.7680,0.108945,14267.7680
5.903500e+00,-2.985411e-01,-2.092416e-05,-2.092416e-02,14268.0723,0.108926,14268.0723
5.903600e+00,-2.982413e-01,-2.090270e-05,-2.090270e-02,14268.3761,0.108907,14268.3761
5.903700e+00,-2.979414e-01,-2.088124e-05,-2.088124e-02,14268.6797,0.108888,14268.6797
5.903800e+00,-2.976415e-01,-2.085978e-05,-2.085978e-02,14268.9829,0.108869,14268.9829
5.903900e+00,-2.973415e-01,-2.083831e-05,-2.083831e-02,14269.2858,0.108850,14269.2858
5.904000e+00,-2.970416e-01,-2.081685e-05,-2.081685e-02,14269.5884,0.108831,14269.5884
5.904100e+00,-2.967416e-01,-2.079539e-05,-2.079539e-02,14269.8906,0.108812,14269.8906
5.904200e+00,-2.964416e-01,-2.077392e-05,-2.077392e-02,14270.1925,0.108793,14270.1925
5.904300e+00,-2.961415e-01,-2.075245e-05,-2.075245e-02,14270.4941,0.108774,14270.4941
5.904400e+00,-2.958414e-01,-2.073099e-05,-2.073099e-02,14270.7954,0.108755,14270.7954
5.904500e+00,-2.955413e-01,-2.070952e-05,-2.070952e-02,14271.0964,0.108736,14271.0964
5.904600e+00,-2.952412e-01,-2.068805e-05,-2.068805e-02,14271.3970,0.108717,14271.3970
5.904700e+00,-2.949410e-01,-2.066658e-05,-2.066658e-02,14271.6973,0.108698,14271.6973
5.904800e+00,-2.946408e-01,-2.064511e-05,-2.064511e-02,14271.9972,0.108679,14271.9972
5.904900e+00,-2.943406e-01,-2.062364e-05,-2.062364e-02,14272.2969,0.108661,14272.2969
5.905000e+00,-2.940403e-01,-2.060217e-05,-2.060217e-02,14272.5962,0.108642,14272.5962
5.905100e+00,-2.937400e-01,-2.058070e-05,-2.058070e-02,14272.8952,0.108623,14272.8952
5.905200e+00,-2.934397e-01,-2.055923e-05,-2.055923e-02,14273.1938,0.108604,14273.1938
5.905300e+00,-2.931394e-01,-2.053776e-05,-2.053776e-02,14273.4922,0.108585,14273.4922
5.905400e+00,-2.928390e-01,-2.051628e-05,-2.051628e-02,14273.7902,0.108567,14273.7902
5.905500e+00,-2.925386e-01,-2.049481e-05,-2.049481e-02,14274.0879,0.108548,14274.0879
5.905600e+00,-2.922382e-01,-2.047333e-05,-2.047333e-02,14274.3853,0.108529,14274.3853
5.905700e+00,-2.919377e-01,-2.045186e-05,-2.045186e-02,14274.6823,0.108511,14274.6823
5.905800e+00,-2.916372e-01,-2.043038e-05,-2.043038e-02,14274.9790,0.108492,14274.9790
5.905900e+00,-2.913367e-01,-2.040891e-05,-2.040891e-02,14275.2754,0.108473,14275.2754
5.906000e+00,-2.910362e-01,-2.038743e-05,-2.038743e-02,14275.5715,0.108455,14275.5715
5.906100e+00,-2.907356e-01,-2.036595e-05,-2.036595e-02,14275.8672,0.108436,14275.8672
5.906200e+00,-2.904350e-01,-2.034447e-05,-2.034447e-02,14276.1626,0.108417,14276.1626
5.906300e+00,-2.901344e-01,-2.032299e-05,-2.032299e-02,14276.4577,0.108399,14276.4577
5.906400e+00,-2.898337e-01,-2.030151e-05,-2.030151e-02,14276.7524,0.108380,14276.7524
5.906500e+00,-2.895330e-01,-2.028003e-05,-2.028003e-02,14277.0469,0.108362,14277.0469
5.906600e+00,-2.892323e-01,-2.025855e-05,-2.025855e-02,14277.3410,0.108343,14277.3410
5.906700e+00,-2.889315e-01,-2.023707e-05,-2.023707e-02,14277.6348,0.108325,14277.6348
5.906800e+00,-2.886308e-01,-2.021559e-05,-2.021559e-02,14277.9282,0.108306,14277.9282
5.906900e+00,-2.883300e-01,-2.019410e-05,-2.019410e-02,14278.2214,0.108288,14278.2214
5.907000e+00,-2.880291e-01,-2.017262e-05,-2.017262e-02,14278.5142,0.108270,14278.5142
5.907100e+00,-2.877283e-01,-2.015114e-05,-2.015114e-02,14278.8067,0.108251,14278.8067
5.907200e+00,-2.874274e-01,-2.012965e-05,-2.012965e-02,14279.0988,0.108233,14279.0988
5.907300e+00,-2.871265e-01,-2.010816e-05,-2.010816e-02,14279.3907,0.108214,14279.3907
5.907400e+00,-2.868255e-01,-2.008668e-05,-2.008668e-02,14279.6822,0.108196,14279.6822
5.907500e+00,-2.865246e-01,-2.006519e-05,-2.006519e-02,14279.9734,0.108178,14279.9734
5.907600e+00,-2.862236e-01,-2.004370e-05,-2.004370e-02,14280.2642,0.108159,14280.2642
5.907700e+00,-2.859225e-01,-2.002222e-05,-2.002222e-02,14280.5548,0.108141,14280.5548
5.907800e+00,-2.856215e-01,-2.000073e-05,-2.000073e-02,14280.8450,0.108123,14280.8450
5.907900e+00,-2.853204e-01,-1.997924e-05,-1.997924e-02,14281.1349,0.108105,14281.1349
5.908000e+00,-2.850193e-01,-1.995775e-05,-1.995775e-02,14281.4244,0.108087,14281.4244
5.908100e+00,-2.847181e-01,-1.993626e-05,-1.993626e-02,14281.7137,0.108068,14281.7137
5.908200e+00,-2.844169e-01,-1.991476e-05,-1.991476e-02,14282.0026,0.108050,14282.0026
5.908300e+00,-2.841158e-01,-1.989327e-05,-1.989327e-02,14282.2912,0.108032,14282.2912
5.908400e+00,-2.838145e-01,-1.987178e-05,-1.987178e-02,14282.5794,0.108014,14282.5794
5.908500e+00,-2.835133e-01,-1.985028e-05,-1.985028e-02,14282.8674,0.107996,14282.8674
5.908600e+00,-2.832120e-01,-1.982879e-05,-1.982879e-02,14283.1550,0.107978,14283.1550
5.908700e+00,-2.829107e-01,-1.980730e-05,-1.980730e-02,14283.4423,0.107960,14283.4423
5.908800e+00,-2.826093e-01,-1.978580e-05,-1.978580e-02,14283.7292,0.107942,14283.7292
5.908900e+00,-2.823080e-01,-1.976430e-05,-1.976430e-02,14284.0159,0.107924,14284.0159
5.909000e+00,-2.820066e-01,-1.974281e-05,-1.974281e-02,14284.3022,0.107906,14284.3022
5.909100e+00,-2.817052e-01,-1.972131e-05,-1.972131e-02,14284.5882,0.107888,14284.5882
5.909200e+00,-2.814037e-01,-1.969981e-05,-1.969981e-02,14284.8739,0.107870,14284.8739
5.909300e+00,-2.811022e-01,-1.967831e-05,-1.967831e-02,14285.1592,0.107852,14285.1592
5.909400e+00,-2.808007e-01,-1.965681e-05,-1.965681e-02,14285.4442,0.107834,14285.4442
5.909500e+00,-2.804992e-01,-1.963531e-05,-1.963531e-02,14285.7289,0.107816,14285.7289
5.909600e+00,-2.801976e-01,-1.961381e-05,-1.961381e-02,14286.0133,0.107798,14286.0133
5.909700e+00,-2.798960e-01,-1.959231e-05,-1.959231e-02,14286.2973,0.107780,14286.2973
5.909800e+00,-2.795944e-01,-1.957081e-05,-1.957081e-02,14286.5811,0.107762,14286.5811
5.909900e+00,-2.792928e-01,-1.954931e-05,-1.954931e-02,14286.8645,0.107744,14286.8645
5.910000e+00,-2.789911e-01,-1.952781e-05,-1.952781e-02,14287.1475,0.107727,14287.1475
5.910100e+00,-2.786894e-01,-1.950630e-05,-1.950630e-02,14287.4303,0.107709,14287.4303
5.910200e+00,-2.783877e-01,-1.948480e-05,-1.948480e-02,14287.7127,0.107691,14287.7127
5.910300e+00,-2.780859e-01,-1.946329e-05,-1.946329e-02,14287.9948,0.107673,14287.9948
5.910400e+00,-2.777841e-01,-1.944179e-05,-1.944179e-02,14288.2766,0.107656,14288.2766
5.910500e+00,-2.774823e-01,-1.942028e-05,-1.942028e-02,14288.5580,0.107638,14288.5580
5.910600e+00,-2.771805e-01,-1.939877e-05,-1.939877e-02,14288.8392,0.107620,14288.8392
5.910700e+00,-2.768786e-01,-1.937727e-05,-1.937727e-02,14289.1200,0.107603,14289.1200
5.910800e+00,-2.765767e-01,-1.935576e-05,-1.935576e-02,14289.4005,0.107585,14289.4005
5.910900e+00,-2.762748e-01,-1.933425e-05,-1.933425e-02,14289.6806,0.107567,14289.6806
5.911000e+00,-2.759729e-01,-1.931274e-05,-1.931274e-02,14289.9604,0.107550,14289.9604
5.911100e+00,-2.756709e-01,-1.929123e-05,-1.929123e-02,14290.2400,0.107532,14290.2400
5.911200e+00,-2.753689e-01,-1.926972e-05,-1.926972e-02,14290.5191,0.107515,14290.5191
5.911300e+00,-2.750669e-01,-1.924821e-05,-1.924821e-02,14290.7980,0.107497,14290.7980
5.911400e+00,-2.747648e-01,-1.922670e-05,-1.922670e-02,14291.0765,0.107479,14291.0765
5.911500e+00,-2.744627e-01,-1.920518e-05,-1.920518e-02,14291.3548,0.107462,14291.3548
5.911600e+00,-2.741606e-01,-1.918367e-05,-1.918367e-02,14291.6326,0.107444,14291.6326
5.911700e+00,-2.738585e-01,-1.916216e-05,-1.916216e-02,14291.9102,0.107427,14291.9102
5.911800e+00,-2.735563e-01,-1.914064e-05,-1.914064e-02,14292.1875,0.107410,14292.1875
5.911900e+00,-2.732542e-01,-1.911913e-05,-1.911913e-02,14292.4644,0.107392,14292.4644
5.912000e+00,-2.729519e-01,-1.909761e-05,-1.909761e-02,14292.7410,0.107375,14292.7410
5.912100e+00,-2.726497e-01,-1.907610e-05,-1.907610e-02,14293.0172,0.107357,14293.0172
5.912200e+00,-2.723474e-01,-1.905458e-05,-1.905458e-02,14293.2932,0.107340,14293.2932
5.912300e+00,-2.720451e-01,-1.903306e-05,-1.903306e-02,14293.5688,0.107323,14293.5688
5.912400e+00,-2.717428e-01,-1.901154e-05,-1.901154e-02,14293.8441,0.107305,14293.8441
5.912500e+00,-2.714404e-01,-1.899002e-05,-1.899002e-02,14294.1191,0.107288,14294.1191
5.912600e+00,-2.711381e-01,-1.896851e-05,-1.896851e-02,14294.3937,0.107271,14294.3937
5.912700e+00,-2.708357e-01,-1.894699e-05,-1.894699e-02,14294.6681,0.107254,14294.6681
5.912800e+00,-2.705332e-01,-1.892546e-05,-1.892546e-02,14294.9421,0.107236,14294.9421
5.912900e+00,-2.702308e-01,-1.890394e-05,-1.890394e-02,14295.2158,0.107219,14295.2158
5.913000e+00,-2.699283e-01,-1.888242e-05,-1.888242e-02,14295.4891,0.107202,14295.4891
5.913100e+00,-2.696258e-01,-1.886090e-05,-1.886090e-02,14295.7622,0.107185,14295.7622
5.913200e+00,-2.693232e-01,-1.883938e-05,-1.883938e-02,14296.0349,0.107168,14296.0349
5.913300e+00,-2.690207e-01,-1.881785e-05,-1.881785e-02,14296.3073,0.107150,14296.3073
5.913400e+00,-2.687181e-01,-1.879633e-05,-1.879633e-02,14296.5793,0.107133,14296.5793
5.913500e+00,-2.684155e-01,-1.877480e-05,-1.877480e-02,14296.8511,0.107116,14296.8511
5.913600e+00,-2.681128e-01,-1.875328e-05,-1.875328e-02,14297.1225,0.107099,14297.1225
5.913700e+00,-2.678102e-01,-1.873175e-05,-1.873175e-02,14297.3936,0.107082,14297.3936
5.913800e+00,-2.675075e-01,-1.871023e-05,-1.871023e-02,14297.6644,0.107065,14297.6644
5.913900e+00,-2.672047e-01,-1.868870e-05,-1.868870e-02,14297.9348,0.107048,14297.9348
5.914000e+00,-2.669020e-01,-1.866717e-05,-1.866717e-02,14298.2050,0.107031,14298.2050
5.914100e+00,-2.665992e-01,-1.864564e-05,-1.864564e-02,14298.4748,0.107014,14298.4748
5.914200e+00,-2.662964e-01,-1.862411e-05,-1.862411e-02,14298.7443,0.106997,14298.7443
5.914300e+00,-2.659936e-01,-1.860258e-05,-1.860258e-02,14299.0134,0.106980,14299.0134
5.914400e+00,-2.656907e-01,-1.858105e-05,-1.858105e-02,14299.2823,0.106963,14299.2823
5.914500e+00,-2.653878e-01,-1.855952e-05,-1.855952e-02,14299.5508,0.106946,14299.5508
5.914600e+00,-2.650849e-01,-1.853799e-05,-1.853799e-02,14299.8190,0.106930,14299.8190
5.914700e+00,-2.647820e-01,-1.851646e-05,-1.851646e-02,14300.0868,0.106913,14300.0868
5.914800e+00,-2.644790e-01,-1.849493e-05,-1.849493e-02,14300.3544,0.106896,14300.3544
5.914900e+00,-2.641761e-01,-1.847339e-05,-1.847339e-02,14300.6216,0.106879,14300.6216
5.915000e+00,-2.638730e-01,-1.845186e-05,-1.845186e-02,14300.8885,0.106862,14300.8885
5.915100e+00,-2.635700e-01,-1.843032e-05,-1.843032e-02,14301.1551,0.106846,14301.1551
5.915200e+00,-2.632669e-01,-1.840879e-05,-1.840879e-02,14301.4213,0.106829,14301.4213
5.915300e+00,-2.629639e-01,-1.838725e-05,-1.838725e-02,14301.6873,0.106812,14301.6873
5.915400e+00,-2.626607e-01,-1.836572e-05,-1.836572e-02,14301.9529,0.106795,14301.9529
5.915500e+00,-2.623576e-01,-1.834418e-05,-1.834418e-02,14302.2182,0.106779,14302.2182
5.915600e+00,-2.620544e-01,-1.832264e-05,-1.832264e-02,14302.4831,0.106762,14302.4831
5.915700e+00,-2.617512e-01,-1.830110e-05,-1.830110e-02,14302.7478,0.106745,14302.7478
5.915800e+00,-2.614480e-01,-1.827957e-05,-1.827957e-02,14303.0121,0.106729,14303.0121
5.915900e+00,-2.611448e-01,-1.825803e-05,-1.825803e-02,14303.2761,0.106712,14303.2761
5.916000e+00,-2.608415e-01,-1.823649e-05,-1.823649e-02,14303.5397,0.106696,14303.5397
5.916100e+00,-2.605382e-01,-1.821495e-05,-1.821495e-02,14303.8031,0.106679,14303.8031
5.916200e+00,-2.602349e-01,-1.819341e-05,-1.819341e-02,14304.0661,0.106663,14304.0661
5.916300e+00,-2.599315e-01,-1.817186e-05,-1.817186e-02,14304.3288,0.106646,14304.3288
5.916400e+00,-2.596282e-01,-1.815032e-05,-1.815032e-02,14304.5912,0.106629,14304.5912
5.916500e+00,-2.593248e-01,-1.812878e-05,-1.812878e-02,14304.8533,0.106613,14304.8533
5.916600e+00,-2.590213e-01,-1.810724e-05,-1.810724e-02,14305.1150,0.106597,14305.1150
5.916700e+00,-2.587179e-01,-1.808569e-05,-1.808569e-02,14305.3764,0.106580,14305.3764
5.916800e+00,-2.584144e-01,-1.806415e-05,-1.806415e-02,14305.6375,0.106564,14305.6375
5.916900e+00,-2.581109e-01,-1.804260e-05,-1.804260e-02,14305.8983,0.106547,14305.8983
5.917000e+00,-2.578074e-01,-1.802106e-05,-1.802106e-02,14306.1587,0.106531,14306.1587
5.917100e+00,-2.575038e-01,-1.799951e-05,-1.799951e-02,14306.4189,0.106515,14306.4189
5.917200e+00,-2.572003e-01,-1.797796e-05,-1.797796e-02,14306.6787,0.106498,14306.6787
5.917300e+00,-2.568967e-01,-1.795641e-05,-1.795641e-02,14306.9382,0.106482,14306.9382
5.917400e+00,-2.565930e-01,-1.793487e-05,-1.793487e-02,14307.1973,0.106466,14307.1973
5.917500e+00,-2.562894e-01,-1.791332e-05,-1.791332e-02,14307.4561,0.106449,14307.4561
5.917600e+00,-2.559857e-01,-1.789177e-05,-1.789177e-02,14307.7147,0.106433,14307.7147
5.917700e+00,-2.556820e-01,-1.787022e-05,-1.787022e-02,14307.9729,0.106417,14307.9729
5.917800e+00,-2.553783e-01,-1.784867e-05,-1.784867e-02,14308.2307,0.106401,14308.2307
5.917900e+00,-2.550745e-01,-1.782712e-05,-1.782712e-02,14308.4883,0.106384,14308.4883
5.918000e+00,-2.547707e-01,-1.780557e-05,-1.780557e-02,14308.7455,0.106368,14308.7455
5.918100e+00,-2.544669e-01,-1.778401e-05,-1.778401e-02,14309.0024,0.106352,14309.0024
5.918200e+00,-2.541631e-01,-1.776246e-05,-1.776246e-02,14309.2590,0.106336,14309.2590
5.918300e+00,-2.538592e-01,-1.774091e-05,-1.774091e-02,14309.5153,0.106320,14309.5153
5.918400e+00,-2.535554e-01,-1.771935e-05,-1.771935e-02,14309.7712,0.106304,14309.7712
5.918500e+00,-2.532514e-01,-1.769780e-05,-1.769780e-02,14310.0268,0.106288,14310.0268
5.918600e+00,-2.529475e-01,-1.767624e-05,-1.767624e-02,14310.2821,0.106272,14310.2821
5.918700e+00,-2.526436e-01,-1.765469e-05,-1.765469e-02,14310.5371,0.106256,14310.5371
5.918800e+00,-2.523396e-01,-1.763313e-05,-1.763313e-02,14310.7917,0.106240,14310.7917
5.918900e+00,-2.520356e-01,-1.761157e-05,-1.761157e-02,14311.0461,0.106224,14311.0461
5.919000e+00,-2.517315e-01,-1.759002e-05,-1.759002e-02,14311.3001,0.106208,14311.3001
5.919100e+00,-2.514275e-01,-1.756846e-05,-1.756846e-02,14311.5538,0.106192,14311.5538
5.919200e+00,-2.511234e-01,-1.754690e-05,-1.754690e-02,14311.8071,0.106176,14311.8071
5.919300e+00,-2.508193e-01,-1.752534e-05,-1.752534e-02,14312.0602,0.106160,14312.0602
5.919400e+00,-2.505152e-01,-1.750378e-05,-1.750378e-02,14312.3129,0.106144,14312.3129
5.919500e+00,-2.502110e-01,-1.748222e-05,-1.748222e-02,14312.5653,0.106128,14312.5653
5.919600e+00,-2.499068e-01,-1.746066e-05,-1.746066e-02,14312.8174,0.106112,14312.8174
5.919700e+00,-2.496026e-01,-1.743910e-05,-1.743910e-02,14313.0691,0.106096,14313.0691
5.919800e+00,-2.492984e-01,-1.741754e-05,-1.741754e-02,14313.3206,0.106080,14313.3206
5.919900e+00,-2.489942e-01,-1.739597e-05,-1.739597e-02,14313.5717,0.106065,14313.5717
5.920000e+00,-2.486899e-01,-1.737441e-05,-1.737441e-02,14313.8225,0.106049,14313.8225
5.920100e+00,-2.483856e-01,-1.735285e-05,-1.735285e-02,14314.0730,0.106033,14314.0730
5.920200e+00,-2.480813e-01,-1.733128e-05,-1.733128e-02,14314.3231,0.106017,14314.3231
5.920300e+00,-2.477769e-01,-1.730972e-05,-1.730972e-02,14314.5729,0.106002,14314.5729
5.920400e+00,-2.474725e-01,-1.728815e-05,-1.728815e-02,14314.8224,0.105986,14314.8224
