voltage_V,current_mA
-0.846844,-0.066522
-0.846676,-0.066504
-0.846509,-0.066485
-0.846342,-0.066467
-0.846175,-0.066448
-0.846007,-0.066429
-0.845840,-0.066411
-0.845672,-0.066392
-0.845504,-0.066373
-0.845336,-0.066355
-0.845169,-0.066336
-0.845001,-0.066317
-0.844833,-0.066299
-0.844664,-0.066280
-0.844496,-0.066262
-0.844328,-0.066243
-0.844160,-0.066224
-0.843991,-0.066206
-0.843823,-0.066187
-0.843654,-0.066168
-0.843485,-0.066150
-0.843316,-0.066131
-0.843148,-0.066112
-0.842979,-0.066094
-0.842810,-0.066075
-0.842640,-0.066056
-0.842471,-0.066038
-0.842302,-0.066019
-0.842133,-0.066000
-0.841963,-0.065982
-0.841794,-0.065963
-0.841624,-0.065944
-0.841454,-0.065926
-0.841284,-0.065907
-0.841115,-0.065888
-0.840945,-0.065869
-0.840775,-0.065851
-0.840604,-0.065832
-0.840434,-0.065813
-0.840264,-0.065795
-0.840094,-0.065776
-0.839923,-0.065757
-0.839753,-0.065739
-0.839582,-0.065720
-0.839411,-0.065701
-0.839240,-0.065682
-0.839070,-0.065664
-0.838899,-0.065645
-0.838728,-0.065626
-0.838556,-0.065608
-0.838385,-0.065589
-0.838214,-0.065570
-0.838043,-0.065551
-0.837871,-0.065533
-0.837700,-0.065514
-0.837528,-0.065495
-0.837356,-0.065477
-0.837185,-0.065458
-0.837013,-0.065439
-0.836841,-0.065420
-0.836669,-0.065402
-0.836497,-0.065383
-0.836324,-0.065364
-0.836152,-0.065345
-0.835980,-0.065327
-0.835807,-0.065308
-0.835635,-0.065289
-0.835462,-0.065270
-0.835290,-0.065252
-0.835117,-0.065233
-0.834944,-0.065214
-0.834771,-0.065195
-0.834598,-0.065177
-0.834425,-0.065158
-0.834252,-0.065139
-0.834078,-0.065120
-0.833905,-0.065102
-0.833732,-0.065083
-0.833558,-0.065064
-0.833385,-0.065045
-0.833211,-0.065026
-0.833037,-0.065008
-0.832863,-0.064989
-0.832689,-0.064970
-0.832515,-0.064951
-0.832341,-0.064933
-0.832167,-0.064914
-0.831993,-0.064895
-0.831819,-0.064876
-0.831644,-0.064857
-0.831470,-0.064839
-0.831295,-0.064820
-0.831120,-0.064801
-0.830946,-0.064782
-0.830771,-0.064763
-0.830596,-0.064745
-0.830421,-0.064726
-0.830246,-0.064707
-0.830071,-0.064688
-0.829895,-0.064669
-0.829720,-0.064651
-0.829545,-0.064632
-0.829369,-0.064613
-0.829194,-0.064594
-0.829018,-0.064575
-0.828842,-0.064557
-0.828667,-0.064538
-0.828491,-0.064519
-0.828315,-0.064500
-0.828139,-0.064481
-0.827962,-0.064462
-0.827786,-0.064444
-0.827610,-0.064425
-0.827434,-0.064406
-0.827257,-0.064387
-0.827081,-0.064368
-0.826904,-0.064349
-0.826727,-0.064331
-0.826550,-0.064312
-0.826374,-0.064293
-0.826197,-0.064274
-0.826020,-0.064255
-0.825842,-0.064236
-0.825665,-0.064218
-0.825488,-0.064199
-0.825311,-0.064180
-0.825133,-0.064161
-0.824956,-0.064142
-0.824778,-0.064123
-0.824600,-0.064104
-0.824423,-0.064086
-0.824245,-0.064067
-0.824067,-0.064048
-0.823889,-0.064029
-0.823711,-0.064010
-0.823533,-0.063991
-0.823354,-0.063972
-0.823176,-0.063953
-0.822998,-0.063935
-0.822819,-0.063916
-0.822641,-0.063897
-0.822462,-0.063878
-0.822283,-0.063859
-0.822104,-0.063840
-0.821925,-0.063821
-0.821746,-0.063802
-0.821567,-0.063783
-0.821388,-0.063765
-0.821209,-0.063746
-0.821030,-0.063727
-0.820850,-0.063708
-0.820671,-0.063689
-0.820491,-0.063670
-0.820312,-0.063651
-0.820132,-0.063632
-0.819952,-0.063613
-0.819772,-0.063594
-0.819592,-0.063576
-0.819412,-0.063557
-0.819232,-0.063538
-0.819052,-0.063519
-0.818872,-0.063500
-0.818691,-0.063481
-0.818511,-0.063462
-0.818330,-0.063443
-0.818150,-0.063424
-0.817969,-0.063405
-0.817788,-0.063386
-0.817607,-0.063367
-0.817426,-0.063348
-0.817245,-0.063329
-0.817064,-0.063311
-0.816883,-0.063292
-0.816702,-0.063273
-0.816521,-0.063254
-0.816339,-0.063235
-0.816158,-0.063216
-0.815976,-0.063197
-0.815795,-0.063178
-0.815613,-0.063159
-0.815431,-0.063140
-0.815249,-0.063121
-0.815067,-0.063102
-0.814885,-0.063083
-0.814703,-0.063064
-0.814521,-0.063045
-0.814338,-0.063026
-0.814156,-0.063007
-0.813974,-0.062988
-0.813791,-0.062969
-0.813608,-0.062950
-0.813426,-0.062931
-0.813243,-0.062912
-0.813060,-0.062893
-0.812877,-0.062875
-0.812694,-0.062856
-0.812511,-0.062837
-0.812328,-0.062818
-0.812145,-0.062799
-0.811961,-0.062780
-0.811778,-0.062761
-0.811594,-0.062742
-0.811411,-0.062723
-0.811227,-0.062704
-0.811043,-0.062685
-0.810860,-0.062666
-0.810676,-0.062647
-0.810492,-0.062628
-0.810308,-0.062609
-0.810124,-0.062590
-0.809939,-0.062571
-0.809755,-0.062552
-0.809571,-0.062533
-0.809386,-0.062514
-0.809202,-0.062495
-0.809017,-0.062476
-0.808832,-0.062457
-0.808648,-0.062438
-0.808463,-0.062419
-0.808278,-0.062399
-0.808093,-0.062380
-0.807908,-0.062361
-0.807722,-0.062342
-0.807537,-0.062323
-0.807352,-0.062304
-0.807166,-0.062285
-0.806981,-0.062266
-0.806795,-0.062247
-0.806610,-0.062228
-0.806424,-0.062209
-0.806238,-0.062190
-0.806052,-0.062171
-0.805866,-0.062152
-0.805680,-0.062133
-0.805494,-0.062114
-0.805308,-0.062095
-0.805122,-0.062076
-0.804935,-0.062057
-0.804749,-0.062038
-0.804562,-0.062019
-0.804376,-0.062000
-0.804189,-0.061981
-0.804002,-0.061962
-0.803815,-0.061942
-0.803628,-0.061923
-0.803441,-0.061904
-0.803254,-0.061885
-0.803067,-0.061866
-0.802880,-0.061847
-0.802693,-0.061828
-0.802505,-0.061809
-0.802318,-0.061790
-0.802130,-0.061771
-0.801943,-0.061752
-0.801755,-0.061733
-0.801567,-0.061714
-0.801379,-0.061694
-0.801191,-0.061675
-0.801003,-0.061656
-0.800815,-0.061637
-0.800627,-0.061618
-0.800439,-0.061599
-0.800250,-0.061580
-0.800062,-0.061561
-0.799873,-0.061542
-0.799685,-0.061523
-0.799496,-0.061504
-0.799307,-0.061484
-0.799118,-0.061465
-0.798930,-0.061446
-0.798741,-0.061427
-0.798551,-0.061408
-0.798362,-0.061389
-0.798173,-0.061370
-0.797984,-0.061351
-0.797794,-0.061332
-0.797605,-0.061312
-0.797415,-0.061293
-0.797226,-0.061274
-0.797036,-0.061255
-0.796846,-0.061236
-0.796657,-0.061217
-0.796467,-0.061198
-0.796277,-0.061179
-0.796087,-0.061159
-0.795896,-0.061140
-0.795706,-0.061121
-0.795516,-0.061102
-0.795325,-0.061083
-0.795135,-0.061064
-0.794944,-0.061045
-0.794754,-0.061025
-0.794563,-0.061006
-0.794372,-0.060987
-0.794181,-0.060968
-0.793990,-0.060949
-0.793799,-0.060930
-0.793608,-0.060910
-0.793417,-0.060891
-0.793226,-0.060872
-0.793034,-0.060853
-0.792843,-0.060834
-0.792652,-0.060815
-0.792460,-0.060795
-0.792268,-0.060776
-0.792077,-0.060757
-0.791885,-0.060738
-0.791693,-0.060719
-0.791501,-0.060700
-0.791309,-0.060680
-0.791117,-0.060661
-0.790925,-0.060642
-0.790732,-0.060623
-0.790540,-0.060604
-0.790348,-0.060585
-0.790155,-0.060565
-0.789962,-0.060546
-0.789770,-0.060527
-0.789577,-0.060508
-0.789384,-0.060489
-0.789191,-0.060469
-0.788998,-0.060450
-0.788805,-0.060431
-0.788612,-0.060412
-0.788419,-0.060393
-0.788226,-0.060373
-0.788032,-0.060354
-0.787839,-0.060335
-0.787645,-0.060316
-0.787452,-0.060297
-0.787258,-0.060277
-0.787064,-0.060258
-0.786870,-0.060239
-0.786676,-0.060220
-0.786482,-0.060201
-0.786288,-0.060181
-0.786094,-0.060162
-0.785900,-0.060143
-0.785706,-0.060124
-0.785511,-0.060104
-0.785317,-0.060085
-0.785122,-0.060066
-0.784928,-0.060047
-0.784733,-0.060027
-0.784538,-0.060008
-0.784343,-0.059989
-0.784149,-0.059970
-0.783954,-0.059951
-0.783758,-0.059931
-0.783563,-0.059912
-0.783368,-0.059893
-0.783173,-0.059874
-0.782977,-0.059854
-0.782782,-0.059835
-0.782586,-0.059816
-0.782391,-0.059797
-0.782195,-0.059777
-0.781999,-0.059758
-0.781803,-0.059739
-0.781608,-0.059720
-0.781412,-0.059700
-0.781215,-0.059681
-0.781019,-0.059662
-0.780823,-0.059642
-0.780627,-0.059623
-0.780430,-0.059604
-0.780234,-0.059585
-0.780037,-0.059565
-0.779841,-0.059546
-0.779644,-0.059527
-0.779447,-0.059508
-0.779250,-0.059488
-0.779054,-0.059469
-0.778857,-0.059450
-0.778659,-0.059430
-0.778462,-0.059411
-0.778265,-0.059392
-0.778068,-0.059373
-0.777870,-0.059353
-0.777673,-0.059334
-0.777475,-0.059315
-0.777278,-0.059295
-0.777080,-0.059276
-0.776882,-0.059257
-0.776684,-0.059237
-0.776487,-0.059218
-0.776289,-0.059199
-0.776090,-0.059180
-0.775892,-0.059160
-0.775694,-0.059141
-0.775496,-0.059122
-0.775297,-0.059102
-0.775099,-0.059083
-0.774900,-0.059064
-0.774702,-0.059044
-0.774503,-0.059025
-0.774304,-0.059006
-0.774105,-0.058986
-0.773907,-0.058967
-0.773708,-0.058948
-0.773508,-0.058928
-0.773309,-0.058909
-0.773110,-0.058890
-0.772911,-0.058870
-0.772711,-0.058851
-0.772512,-0.058832
-0.772312,-0.058812
-0.772113,-0.058793
-0.771913,-0.058774
-0.771713,-0.058754
-0.771514,-0.058735
-0.771314,-0.058716
-0.771114,-0.058696
-0.770914,-0.058677
-0.770713,-0.058658
-0.770513,-0.058638
-0.770313,-0.058619
-0.770113,-0.058600
-0.769912,-0.058580
-0.769712,-0.058561
-0.769511,-0.058542
-0.769310,-0.058522
-0.769110,-0.058503
-0.768909,-0.058483
-0.768708,-0.058464
-0.768507,-0.058445
-0.768306,-0.058425
-0.768105,-0.058406
-0.767904,-0.058387
-0.767702,-0.058367
-0.767501,-0.058348
-0.767299,-0.058328
-0.767098,-0.058309
-0.766896,-0.058290
-0.766695,-0.058270
-0.766493,-0.058251
-0.766291,-0.058232
-0.766089,-0.058212
-0.765887,-0.058193
-0.765685,-0.058173
-0.765483,-0.058154
-0.765281,-0.058135
-0.765079,-0.058115
-0.764876,-0.058096
-0.764674,-0.058076
-0.764472,-0.058057
-0.764269,-0.058038
-0.764066,-0.058018
-0.763864,-0.057999
-0.763661,-0.057979
-0.763458,-0.057960
-0.763255,-0.057941
-0.763052,-0.057921
-0.762849,-0.057902
-0.762646,-0.057882
-0.762443,-0.057863
-0.762239,-0.057843
-0.762036,-0.057824
-0.761832,-0.057805
-0.761629,-0.057785
-0.761425,-0.057766
-0.761221,-0.057746
-0.761018,-0.057727
-0.760814,-0.057708
-0.760610,-0.057688
-0.760406,-0.057669
-0.760202,-0.057649
-0.759998,-0.057630
-0.759794,-0.057610
-0.759589,-0.057591
-0.759385,-0.057571
-0.759180,-0.057552
-0.758976,-0.057533
-0.758771,-0.057513
-0.758567,-0.057494
-0.758362,-0.057474
-0.758157,-0.057455
-0.757952,-0.057435
-0.757747,-0.057416
-0.757542,-0.057396
-0.757337,-0.057377
-0.757132,-0.057357
-0.756927,-0.057338
-0.756721,-0.057319
-0.756516,-0.057299
-0.756310,-0.057280
-0.756105,-0.057260
-0.755899,-0.057241
-0.755693,-0.057221
-0.755488,-0.057202
-0.755282,-0.057182
-0.755076,-0.057163
-0.754870,-0.057143
-0.754664,-0.057124
-0.754458,-0.057104
-0.754251,-0.057085
-0.754045,-0.057065
-0.753839,-0.057046
-0.753632,-0.057026
-0.753426,-0.057007
-0.753219,-0.056987
-0.753012,-0.056968
-0.752806,-0.056949
-0.752599,-0.056929
-0.752392,-0.056910
-0.752185,-0.056890
-0.751978,-0.056871
-0.751771,-0.056851
-0.751564,-0.056832
-0.751356,-0.056812
-0.751149,-0.056793
-0.750942,-0.056773
-0.750734,-0.056753
-0.750526,-0.056734
-0.750319,-0.056714
-0.750111,-0.056695
-0.749903,-0.056675
-0.749695,-0.056656
-0.749487,-0.056636
-0.749279,-0.056617
-0.749071,-0.056597
-0.748863,-0.056578
-0.748655,-0.056558
-0.748447,-0.056539
-0.748238,-0.056519
-0.748030,-0.056500
-0.747821,-0.056480
-0.747613,-0.056461
-0.747404,-0.056441
-0.747195,-0.056422
-0.746986,-0.056402
-0.746777,-0.056383
-0.746569,-0.056363
-0.746359,-0.056343
-0.746150,-0.056324
-0.745941,-0.056304
-0.745732,-0.056285
-0.745523,-0.056265
-0.745313,-0.056246
-0.745104,-0.056226
-0.744894,-0.056207
-0.744684,-0.056187
-0.744475,-0.056168
-0.744265,-0.056148
-0.744055,-0.056128
-0.743845,-0.056109
-0.743635,-0.056089
-0.743425,-0.056070
-0.743215,-0.056050
-0.743005,-0.056031
-0.742794,-0.056011
-0.742584,-0.055991
-0.742374,-0.055972
-0.742163,-0.055952
-0.741952,-0.055933
-0.741742,-0.055913
-0.741531,-0.055894
-0.741320,-0.055874
-0.741109,-0.055854
-0.740898,-0.055835
-0.740687,-0.055815
-0.740476,-0.055796
-0.740265,-0.055776
-0.740054,-0.055757
-0.739842,-0.055737
-0.739631,-0.055717
-0.739420,-0.055698
-0.739208,-0.055678
-0.738996,-0.055659
-0.738785,-0.055639
-0.738573,-0.055619
-0.738361,-0.055600
-0.738149,-0.055580
-0.737937,-0.055561
-0.737725,-0.055541
-0.737513,-0.055521
-0.737301,-0.055502
-0.737089,-0.055482
-0.736876,-0.055463
-0.736664,-0.055443
-0.736451,-0.055423
-0.736239,-0.055404
-0.736026,-0.055384
-0.735813,-0.055364
-0.735601,-0.055345
-0.735388,-0.055325
-0.735175,-0.055306
-0.734962,-0.055286
-0.734749,-0.055266
-0.734536,-0.055247
-0.734323,-0.055227
-0.734109,-0.055207
-0.733896,-0.055188
-0.733682,-0.055168
-0.733469,-0.055149
-0.733255,-0.055129
-0.733042,-0.055109
-0.732828,-0.055090
-0.732614,-0.055070
-0.732400,-0.055050
-0.732186,-0.055031
-0.731972,-0.055011
-0.731758,-0.054991
-0.731544,-0.054972
-0.731330,-0.054952
-0.731116,-0.054933
-0.730901,-0.054913
-0.730687,-0.054893
-0.730472,-0.054874
-0.730258,-0.054854
-0.730043,-0.054834
-0.729828,-0.054815
-0.729613,-0.054795
-0.729399,-0.054775
-0.729184,-0.054756
-0.728969,-0.054736
-0.728754,-0.054716
-0.728538,-0.054697
-0.728323,-0.054677
-0.728108,-0.054657
-0.727892,-0.054638
-0.727677,-0.054618
-0.727461,-0.054598
-0.727246,-0.054579
-0.727030,-0.054559
-0.726814,-0.054539
-0.726599,-0.054519
-0.726383,-0.054500
-0.726167,-0.054480
-0.725951,-0.054460
-0.725735,-0.054441
-0.725519,-0.054421
-0.725302,-0.054401
-0.725086,-0.054382
-0.724870,-0.054362
-0.724653,-0.054342
-0.724437,-0.054323
-0.724220,-0.054303
-0.724003,-0.054283
-0.723787,-0.054263
-0.723570,-0.054244
-0.723353,-0.054224
-0.723136,-0.054204
-0.722919,-0.054185
-0.722702,-0.054165
-0.722485,-0.054145
-0.722267,-0.054126
-0.722050,-0.054106
-0.721833,-0.054086
-0.721615,-0.054066
-0.721398,-0.054047
-0.721180,-0.054027
-0.720962,-0.054007
-0.720745,-0.053987
-0.720527,-0.053968
-0.720309,-0.053948
-0.720091,-0.053928
-0.719873,-0.053909
-0.719655,-0.053889
-0.719437,-0.053869
-0.719219,-0.053849
-0.719000,-0.053830
-0.718782,-0.053810
-0.718563,-0.053790
-0.718345,-0.053770
-0.718126,-0.053751
-0.717908,-0.053731
-0.717689,-0.053711
-0.717470,-0.053691
-0.717251,-0.053672
-0.717032,-0.053652
-0.716813,-0.053632
-0.716594,-0.053612
-0.716375,-0.053593
-0.716156,-0.053573
-0.715936,-0.053553
-0.715717,-0.053533
-0.715498,-0.053514
-0.715278,-0.053494
-0.715059,-0.053474
-0.714839,-0.053454
-0.714619,-0.053435
-0.714399,-0.053415
-0.714180,-0.053395
-0.713960,-0.053375
-0.713740,-0.053356
-0.713520,-0.053336
-0.713299,-0.053316
-0.713079,-0.053296
-0.712859,-0.053276
-0.712639,-0.053257
-0.712418,-0.053237
-0.712198,-0.053217
-0.711977,-0.053197
-0.711756,-0.053178
-0.711536,-0.053158
-0.711315,-0.053138
-0.711094,-0.053118
-0.710873,-0.053098
-0.710652,-0.053079
-0.710431,-0.053059
-0.710210,-0.053039
-0.709989,-0.053019
-0.709767,-0.052999
-0.709546,-0.052980
-0.709325,-0.052960
-0.709103,-0.052940
-0.708882,-0.052920
-0.708660,-0.052900
-0.708438,-0.052881
-0.708217,-0.052861
-0.707995,-0.052841
-0.707773,-0.052821
-0.707551,-0.052801
-0.707329,-0.052782
-0.707107,-0.052762
-0.706885,-0.052742
-0.706662,-0.052722
-0.706440,-0.052702
-0.706218,-0.052682
-0.705995,-0.052663
-0.705773,-0.052643
-0.705550,-0.052623
-0.705327,-0.052603
-0.705105,-0.052583
-0.704882,-0.052563
-0.704659,-0.052544
-0.704436,-0.052524
-0.704213,-0.052504
-0.703990,-0.052484
-0.703767,-0.052464
-0.703544,-0.052444
-0.703320,-0.052425
-0.703097,-0.052405
-0.702873,-0.052385
-0.702650,-0.052365
-0.702426,-0.052345
-0.702203,-0.052325
-0.701979,-0.052306
-0.701755,-0.052286
-0.701531,-0.052266
-0.701308,-0.052246
-0.701084,-0.052226
-0.700859,-0.052206
-0.700635,-0.052186
-0.700411,-0.052167
-0.700187,-0.052147
-0.699963,-0.052127
-0.699738,-0.052107
-0.699514,-0.052087
-0.699289,-0.052067
-0.699065,-0.052047
-0.698840,-0.052028
-0.698615,-0.052008
-0.698390,-0.051988
-0.698165,-0.051968
-0.697940,-0.051948
-0.697715,-0.051928
-0.697490,-0.051908
-0.697265,-0.051888
-0.697040,-0.051869
-0.696815,-0.051849
-0.696589,-0.051829
-0.696364,-0.051809
-0.696138,-0.051789
-0.695913,-0.051769
-0.695687,-0.051749
-0.695461,-0.051729
-0.695236,-0.051709
-0.695010,-0.051690
-0.694784,-0.051670
-0.694558,-0.051650
-0.694332,-0.051630
-0.694106,-0.051610
-0.693880,-0.051590
-0.693653,-0.051570
-0.693427,-0.051550
-0.693201,-0.051530
-0.692974,-0.051510
-0.692748,-0.051491
-0.692521,-0.051471
-0.692294,-0.051451
-0.692068,-0.051431
-0.691841,-0.051411
-0.691614,-0.051391
-0.691387,-0.051371
-0.691160,-0.051351
-0.690933,-0.051331
-0.690706,-0.051311
-0.690479,-0.051291
-0.690251,-0.051271
-0.690024,-0.051252
-0.689796,-0.051232
-0.689569,-0.051212
-0.689341,-0.051192
-0.689114,-0.051172
-0.688886,-0.051152
-0.688658,-0.051132
-0.688431,-0.051112
-0.688203,-0.051092
-0.687975,-0.051072
-0.687747,-0.051052
-0.687519,-0.051032
-0.687290,-0.051012
-0.687062,-0.050992
-0.686834,-0.050972
-0.686605,-0.050953
-0.686377,-0.050933
-0.686149,-0.050913
-0.685920,-0.050893
-0.685691,-0.050873
-0.685463,-0.050853
-0.685234,-0.050833
-0.685005,-0.050813
-0.684776,-0.050793
-0.684547,-0.050773
-0.684318,-0.050753
-0.684089,-0.050733
-0.683860,-0.050713
-0.683631,-0.050693
-0.683401,-0.050673
-0.683172,-0.050653
-0.682942,-0.050633
-0.682713,-0.050613
-0.682483,-0.050593
-0.682254,-0.050573
-0.682024,-0.050553
-0.681794,-0.050533
-0.681564,-0.050513
-0.681334,-0.050493
-0.681104,-0.050473
-0.680874,-0.050453
-0.680644,-0.050433
-0.680414,-0.050413
-0.680184,-0.050393
-0.679953,-0.050373
-0.679723,-0.050353
-0.679493,-0.050333
-0.679262,-0.050314
-0.679031,-0.050294
-0.678801,-0.050274
-0.678570,-0.050254
-0.678339,-0.050234
-0.678108,-0.050214
-0.677877,-0.050194
-0.677646,-0.050174
-0.677415,-0.050154
-0.677184,-0.050134
-0.676953,-0.050114
-0.676722,-0.050094
-0.676490,-0.050074
-0.676259,-0.050053
-0.676028,-0.050033
-0.675796,-0.050013
-0.675564,-0.049993
-0.675333,-0.049973
-0.675101,-0.049953
-0.674869,-0.049933
-0.674637,-0.049913
-0.674405,-0.049893
-0.674173,-0.049873
-0.673941,-0.049853
-0.673709,-0.049833
-0.673477,-0.049813
-0.673245,-0.049793
-0.673013,-0.049773
-0.672780,-0.049753
-0.672548,-0.049733
-0.672315,-0.049713
-0.672083,-0.049693
-0.671850,-0.049673
-0.671617,-0.049653
-0.671384,-0.049633
-0.671151,-0.049613
-0.670919,-0.049593
-0.670686,-0.049573
-0.670453,-0.049553
-0.670219,-0.049533
-0.669986,-0.049513
-0.669753,-0.049493
-0.669520,-0.049473
-0.669286,-0.049453
-0.669053,-0.049433
-0.668819,-0.049412
-0.668586,-0.049392
-0.668352,-0.049372
-0.668118,-0.049352
-0.667885,-0.049332
-0.667651,-0.049312
-0.667417,-0.049292
-0.667183,-0.049272
-0.666949,-0.049252
-0.666715,-0.049232
-0.666480,-0.049212
-0.666246,-0.049192
-0.666012,-0.049172
-0.665777,-0.049152
-0.665543,-0.049132
-0.665309,-0.049112
-0.665074,-0.049091
-0.664839,-0.049071
-0.664605,-0.049051
-0.664370,-0.049031
-0.664135,-0.049011
-0.663900,-0.048991
-0.663665,-0.048971
-0.663430,-0.048951
-0.663195,-0.048931
-0.662960,-0.048911
-0.662725,-0.048891
-0.662489,-0.048871
-0.662254,-0.048850
-0.662019,-0.048830
-0.661783,-0.048810
-0.661547,-0.048790
-0.661312,-0.048770
-0.661076,-0.048750
-0.660840,-0.048730
-0.660605,-0.048710
-0.660369,-0.048690
-0.660133,-0.048670
-0.659897,-0.048649
-0.659661,-0.048629
-0.659425,-0.048609
-0.659188,-0.048589
-0.658952,-0.048569
-0.658716,-0.048549
-0.658479,-0.048529
-0.658243,-0.048509
-0.658006,-0.048489
-0.657770,-0.048468
-0.657533,-0.048448
-0.657296,-0.048428
-0.657060,-0.048408
-0.656823,-0.048388
-0.656586,-0.048368
-0.656349,-0.048348
-0.656112,-0.048328
-0.655875,-0.048307
-0.655637,-0.048287
-0.655400,-0.048267
-0.655163,-0.048247
-0.654925,-0.048227
-0.654688,-0.048207
-0.654451,-0.048187
-0.654213,-0.048167
-0.653975,-0.048146
-0.653738,-0.048126
-0.653500,-0.048106
-0.653262,-0.048086
-0.653024,-0.048066
-0.652786,-0.048046
-0.652548,-0.048026
-0.652310,-0.048005
-0.652072,-0.047985
-0.651834,-0.047965
-0.651595,-0.047945
-0.651357,-0.047925
-0.651119,-0.047905
-0.650880,-0.047884
-0.650642,-0.047864
-0.650403,-0.047844
-0.650164,-0.047824
-0.649926,-0.047804
-0.649687,-0.047784
-0.649448,-0.047764
-0.649209,-0.047743
-0.648970,-0.047723
-0.648731,-0.047703
-0.648492,-0.047683
-0.648253,-0.047663
-0.648014,-0.047643
-0.647774,-0.047622
-0.647535,-0.047602
-0.647295,-0.047582
-0.647056,-0.047562
-0.646816,-0.047542
-0.646577,-0.047521
-0.646337,-0.047501
-0.646097,-0.047481
-0.645858,-0.047461
-0.645618,-0.047441
-0.645378,-0.047421
-0.645138,-0.047400
-0.644898,-0.047380
-0.644657,-0.047360
-0.644417,-0.047340
-0.644177,-0.047320
-0.643937,-0.047299
-0.643696,-0.047279
-0.643456,-0.047259
-0.643215,-0.047239
-0.642975,-0.047219
-0.642734,-0.047198
-0.642493,-0.047178
-0.642253,-0.047158
-0.642012,-0.047138
-0.641771,-0.047118
-0.641530,-0.047097
-0.641289,-0.047077
-0.641048,-0.047057
-0.640807,-0.047037
-0.640565,-0.047017
-0.640324,-0.046996
-0.640083,-0.046976
-0.639841,-0.046956
-0.639600,-0.046936
-0.639358,-0.046915
-0.639117,-0.046895
-0.638875,-0.046875
-0.638634,-0.046855
-0.638392,-0.046835
-0.638150,-0.046814
-0.637908,-0.046794
-0.637666,-0.046774
-0.637424,-0.046754
-0.637182,-0.046733
-0.636940,-0.046713
-0.636698,-0.046693
-0.636455,-0.046673
-0.636213,-0.046652
-0.635970,-0.046632
-0.635728,-0.046612
-0.635485,-0.046592
-0.635243,-0.046572
-0.635000,-0.046551
-0.634757,-0.046531
-0.634515,-0.046511
-0.634272,-0.046491
-0.634029,-0.046470
-0.633786,-0.046450
-0.633543,-0.046430
-0.633300,-0.046410
-0.633057,-0.046389
-0.632813,-0.046369
-0.632570,-0.046349
-0.632327,-0.046329
-0.632083,-0.046308
-0.631840,-0.046288
-0.631596,-0.046268
-0.631353,-0.046247
-0.631109,-0.046227
-0.630865,-0.046207
-0.630622,-0.046187
-0.630378,-0.046166
-0.630134,-0.046146
-0.629890,-0.046126
-0.629646,-0.046106
-0.629402,-0.046085
-0.629158,-0.046065
-0.628913,-0.046045
-0.628669,-0.046025
-0.628425,-0.046004
-0.628180,-0.045984
-0.627936,-0.045964
-0.627691,-0.045943
-0.627447,-0.045923
-0.627202,-0.045903
-0.626957,-0.045883
-0.626713,-0.045862
-0.626468,-0.045842
-0.626223,-0.045822
-0.625978,-0.045801
-0.625733,-0.045781
-0.625488,-0.045761
-0.625243,-0.045741
-0.624997,-0.045720
-0.624752,-0.045700
-0.624507,-0.045680
-0.624261,-0.045659
-0.624016,-0.045639
-0.623770,-0.045619
-0.623525,-0.045598
-0.623279,-0.045578
-0.623034,-0.045558
-0.622788,-0.045538
-0.622542,-0.045517
-0.622296,-0.045497
-0.622050,-0.045477
-0.621804,-0.045456
-0.621558,-0.045436
-0.621312,-0.045416
-0.621066,-0.045395
-0.620819,-0.045375
-0.620573,-0.045355
