t_s,V_in_V,I_sim_A,x_sim,R_sim_ohm,G_sim_S,P_sim_W
1.966033,-0.106509,-7.400962e-06,0.101174,14391.33,6.948629e-05,7.882676e-07
1.968033,-0.100259,-6.965589e-06,0.101031,14393.61,6.947528e-05,6.983643e-07
1.970033,-0.094006,-6.530142e-06,0.100896,14395.75,6.946494e-05,6.138701e-07
1.972033,-0.087748,-6.094626e-06,0.100770,14397.75,6.945528e-05,5.347933e-07
1.974033,-0.081488,-5.659046e-06,0.100653,14399.62,6.944628e-05,4.611420e-07
1.976033,-0.075224,-5.223405e-06,0.100544,14401.35,6.943795e-05,3.929235e-07
1.978033,-0.068957,-4.787709e-06,0.100444,14402.93,6.943029e-05,3.301447e-07
1.980033,-0.062687,-4.351963e-06,0.100353,14404.38,6.942331e-05,2.728117e-07
1.982033,-0.056415,-3.916171e-06,0.100271,14405.70,6.941699e-05,2.209305e-07
1.984033,-0.050141,-3.480337e-06,0.100197,14406.87,6.941134e-05,1.745061e-07
1.986033,-0.043864,-3.044467e-06,0.100132,14407.90,6.940636e-05,1.335432e-07
1.988033,-0.037586,-2.608564e-06,0.100076,14408.80,6.940204e-05,9.804591e-08
1.990033,-0.031307,-2.172634e-06,0.100028,14409.55,6.939840e-05,6.801781e-08
1.992033,-0.025026,-1.736681e-06,0.099989,14410.17,6.939542e-05,4.346188e-08
1.994033,-0.018744,-1.300710e-06,0.099959,14410.65,6.939311e-05,2.438057e-08
1.996033,-0.012462,-8.647251e-07,0.099938,14410.99,6.939147e-05,1.077580e-08
1.998033,-0.006179,-4.287314e-07,0.099925,14411.19,6.939050e-05,2.648930e-09
2.000033,0.000105,7.266645e-09,0.099921,14411.26,6.939019e-05,7.609740e-13
2.002033,0.006388,4.432644e-07,0.099926,14411.18,6.939055e-05,2.831559e-09
2.004033,0.012671,8.792573e-07,0.099939,14410.97,6.939158e-05,1.114104e-08
2.006033,0.018953,1.315241e-06,0.099961,14410.62,6.939328e-05,2.492836e-08
2.008033,0.025235,1.751210e-06,0.099992,14410.13,6.939564e-05,4.419213e-08
2.010034,0.031516,2.187160e-06,0.100032,14409.50,6.939868e-05,6.893043e-08
2.012034,0.037795,2.623087e-06,0.100080,14408.73,6.940238e-05,9.914077e-08
2.014034,0.044073,3.058986e-06,0.100137,14407.82,6.940675e-05,1.348201e-07
2.016034,0.050350,3.494852e-06,0.100203,14406.78,6.941178e-05,1.759649e-07
2.018034,0.056624,3.930681e-06,0.100277,14405.59,6.941749e-05,2.225710e-07
2.020034,0.062896,4.366468e-06,0.100360,14404.27,6.942386e-05,2.746337e-07
2.022034,0.069166,4.802208e-06,0.100452,14402.81,6.943091e-05,3.321478e-07
2.024034,0.075432,5.237897e-06,0.100553,14401.21,6.943862e-05,3.951076e-07
2.026034,0.081696,5.673530e-06,0.100662,14399.47,6.944700e-05,4.635067e-07
2.028034,0.087957,6.109103e-06,0.100780,14397.59,6.945606e-05,5.373382e-07
2.030034,0.094214,6.544611e-06,0.100907,14395.58,6.946578e-05,6.165949e-07
2.032034,0.100468,6.980049e-06,0.101043,14393.42,6.947618e-05,7.012686e-07
2.034034,0.106717,7.415413e-06,0.101187,14391.13,6.948724e-05,7.913509e-07
2.036034,0.112962,7.850697e-06,0.101340,14388.70,6.949898e-05,8.868329e-07
2.038034,0.119203,8.285898e-06,0.101501,14386.13,6.951139e-05,9.877049e-07
2.040034,0.125439,8.721011e-06,0.101671,14383.42,6.952448e-05,1.093957e-06
2.042034,0.131670,9.156031e-06,0.101850,14380.58,6.953824e-05,1.205578e-06
2.044034,0.137896,9.590954e-06,0.102038,14377.59,6.955267e-05,1.322557e-06
2.046034,0.144117,1.002577e-05,0.102235,14374.47,6.956778e-05,1.444882e-06
2.048034,0.150332,1.046049e-05,0.102440,14371.21,6.958356e-05,1.572542e-06
2.050034,0.156540,1.089509e-05,0.102653,14367.81,6.960002e-05,1.705523e-06
2.052034,0.162743,1.132958e-05,0.102876,14364.27,6.961716e-05,1.843811e-06
2.054034,0.168939,1.176394e-05,0.103107,14360.60,6.963498e-05,1.987394e-06
2.056034,0.175129,1.219818e-05,0.103347,14356.79,6.965348e-05,2.136256e-06
2.058034,0.181312,1.263229e-05,0.103595,14352.83,6.967265e-05,2.290383e-06
2.060034,0.187487,1.306627e-05,0.103853,14348.74,6.969251e-05,2.449759e-06
2.062034,0.193655,1.350011e-05,0.104118,14344.52,6.971305e-05,2.614368e-06
2.064034,0.199816,1.393380e-05,0.104393,14340.15,6.973427e-05,2.784194e-06
2.066034,0.205968,1.436734e-05,0.104676,14335.65,6.975618e-05,2.959220e-06
2.068034,0.212113,1.480074e-05,0.104968,14331.01,6.977877e-05,3.139427e-06
2.070035,0.218249,1.523397e-05,0.105269,14326.23,6.980205e-05,3.324799e-06
2.072035,0.224376,1.566704e-05,0.105578,14321.31,6.982601e-05,3.515316e-06
2.074035,0.230495,1.609995e-05,0.105896,14316.26,6.985066e-05,3.710959e-06
2.076035,0.236605,1.653268e-05,0.106222,14311.06,6.987600e-05,3.911709e-06
2.078035,0.242705,1.696524e-05,0.106558,14305.73,6.990204e-05,4.117545e-06
2.080035,0.248795,1.739762e-05,0.106901,14300.27,6.992876e-05,4.328446e-06
2.082035,0.254876,1.782981e-05,0.107254,14294.66,6.995618e-05,4.544392e-06
2.084035,0.260947,1.826181e-05,0.107615,14288.92,6.998429e-05,4.765361e-06
2.086035,0.267007,1.869362e-05,0.107985,14283.04,7.001310e-05,4.991331e-06
2.088035,0.273057,1.912522e-05,0.108363,14277.03,7.004260e-05,5.222278e-06
2.090035,0.279096,1.955663e-05,0.108750,14270.87,7.007281e-05,5.458180e-06
2.092035,0.285124,1.998782e-05,0.109146,14264.58,7.010371e-05,5.699013e-06
2.094035,0.291141,2.041881e-05,0.109550,14258.15,7.013532e-05,5.944753e-06
2.096035,0.297146,2.084957e-05,0.109963,14251.59,7.016762e-05,6.195374e-06
2.098035,0.303140,2.128011e-05,0.110385,14244.89,7.020064e-05,6.450852e-06
2.100035,0.309122,2.171043e-05,0.110815,14238.05,7.023436e-05,6.711162e-06
2.102035,0.315091,2.214051e-05,0.111253,14231.07,7.026878e-05,6.976276e-06
2.104035,0.321048,2.257036e-05,0.111701,14223.96,7.030392e-05,7.246168e-06
2.106035,0.326992,2.299997e-05,0.112157,14216.71,7.033977e-05,7.520811e-06
2.108035,0.332924,2.342933e-05,0.112621,14209.32,7.037633e-05,7.800177e-06
2.110035,0.338842,2.385844e-05,0.113094,14201.80,7.041360e-05,8.084238e-06
2.112035,0.344747,2.428730e-05,0.113576,14194.14,7.045160e-05,8.372966e-06
2.114035,0.350638,2.471589e-05,0.114066,14186.35,7.049031e-05,8.666332e-06
2.116035,0.356515,2.514423e-05,0.114565,14178.42,7.052974e-05,8.964305e-06
2.118035,0.362379,2.557229e-05,0.115072,14170.35,7.056989e-05,9.266856e-06
2.120035,0.368228,2.600009e-05,0.115588,14162.15,7.061077e-05,9.573954e-06
2.122035,0.374062,2.642760e-05,0.116113,14153.81,7.065237e-05,9.885568e-06
2.124035,0.379882,2.685483e-05,0.116646,14145.33,7.069471e-05,1.020167e-05
2.126035,0.385687,2.728178e-05,0.117187,14136.72,7.073777e-05,1.052222e-05
2.128035,0.391476,2.770843e-05,0.117738,14127.97,7.078156e-05,1.084719e-05
2.130036,0.397250,2.813479e-05,0.118296,14119.09,7.082609e-05,1.117655e-05
2.132036,0.403009,2.856085e-05,0.118863,14110.07,7.087136e-05,1.151027e-05
2.134036,0.408751,2.898660e-05,0.119439,14100.92,7.091736e-05,1.184830e-05
2.136036,0.414477,2.941204e-05,0.120023,14091.63,7.096411e-05,1.219063e-05
2.138036,0.420187,2.983717e-05,0.120616,14082.21,7.101160e-05,1.253720e-05
2.140036,0.425881,3.026198e-05,0.121217,14072.65,7.105984e-05,1.288799e-05
2.142036,0.431557,3.068646e-05,0.121827,14062.95,7.110882e-05,1.324296e-05
2.144036,0.437217,3.111062e-05,0.122445,14053.12,7.115856e-05,1.360208e-05
2.146036,0.442859,3.153444e-05,0.123072,14043.16,7.120905e-05,1.396531e-05
2.148036,0.448484,3.195792e-05,0.123707,14033.06,7.126029e-05,1.433261e-05
2.150036,0.454091,3.238107e-05,0.124350,14022.83,7.131229e-05,1.470394e-05
2.152036,0.459680,3.280386e-05,0.125003,14012.46,7.136506e-05,1.507928e-05
2.154036,0.465251,3.322631e-05,0.125663,14001.96,7.141858e-05,1.545857e-05
2.156036,0.470804,3.364840e-05,0.126332,13991.32,7.147288e-05,1.584178e-05
2.158036,0.476338,3.407012e-05,0.127009,13980.55,7.152794e-05,1.622888e-05
2.160036,0.481853,3.449149e-05,0.127695,13969.65,7.158377e-05,1.661982e-05
2.162036,0.487349,3.491248e-05,0.128389,13958.61,7.164038e-05,1.701456e-05
2.164036,0.492826,3.533310e-05,0.129092,13947.44,7.169777e-05,1.741307e-05
2.166036,0.498283,3.575334e-05,0.129803,13936.13,7.175594e-05,1.781530e-05
2.168036,0.503721,3.617319e-05,0.130523,13924.69,7.181489e-05,1.822121e-05
2.170036,0.509139,3.659266e-05,0.131251,13913.12,7.187462e-05,1.863076e-05
2.172036,0.514537,3.701173e-05,0.131987,13901.41,7.193515e-05,1.904391e-05
2.174036,0.519915,3.743041e-05,0.132731,13889.57,7.199647e-05,1.946062e-05
2.176036,0.525272,3.784868e-05,0.133484,13877.60,7.205858e-05,1.988084e-05
2.178036,0.530608,3.826655e-05,0.134246,13865.49,7.212149e-05,2.030453e-05
2.180036,0.535923,3.868401e-05,0.135016,13853.25,7.218521e-05,2.073166e-05
2.182036,0.541217,3.910105e-05,0.135794,13840.88,7.224973e-05,2.116217e-05
2.184036,0.546490,3.951767e-05,0.136580,13828.38,7.231506e-05,2.159602e-05
2.186036,0.551741,3.993386e-05,0.137375,13815.74,7.238120e-05,2.203316e-05
2.188036,0.556971,4.034963e-05,0.138178,13802.97,7.244815e-05,2.247356e-05
2.190037,0.562178,4.076496e-05,0.138989,13790.07,7.251593e-05,2.291717e-05
2.192037,0.567363,4.117985e-05,0.139809,13777.04,7.258453e-05,2.336394e-05
2.194037,0.572526,4.159430e-05,0.140637,13763.88,7.265395e-05,2.381383e-05
2.196037,0.577667,4.200830e-05,0.141473,13750.58,7.272420e-05,2.426679e-05
2.198037,0.582784,4.242185e-05,0.142317,13737.15,7.279529e-05,2.472277e-05
2.200037,0.587878,4.283494e-05,0.143170,13723.59,7.286721e-05,2.518174e-05
2.202037,0.592950,4.324756e-05,0.144031,13709.90,7.293997e-05,2.564363e-05
2.204037,0.597997,4.365973e-05,0.144901,13696.08,7.301358e-05,2.610841e-05
2.206037,0.603022,4.407142e-05,0.145778,13682.13,7.308804e-05,2.657602e-05
2.208037,0.608022,4.448263e-05,0.146664,13668.05,7.316335e-05,2.704642e-05
2.210037,0.612998,4.489336e-05,0.147558,13653.83,7.323951e-05,2.751956e-05
2.212037,0.617951,4.530361e-05,0.148460,13639.49,7.331654e-05,2.799540e-05
2.214037,0.622878,4.571337e-05,0.149370,13625.01,7.339443e-05,2.847388e-05
2.216037,0.627782,4.612264e-05,0.150289,13610.41,7.347319e-05,2.895495e-05
2.218037,0.632660,4.653140e-05,0.151216,13595.67,7.355282e-05,2.943856e-05
2.220037,0.637514,4.693967e-05,0.152151,13580.81,7.363333e-05,2.992467e-05
2.222037,0.642342,4.734742e-05,0.153094,13565.81,7.371472e-05,3.041323e-05
2.224037,0.647145,4.775466e-05,0.154045,13550.69,7.379700e-05,3.090418e-05
2.226037,0.651922,4.816139e-05,0.155004,13535.43,7.388016e-05,3.139747e-05
2.228037,0.656674,4.856759e-05,0.155972,13520.05,7.396422e-05,3.189306e-05
2.230037,0.661399,4.897326e-05,0.156947,13504.54,7.404918e-05,3.239089e-05
2.232037,0.666099,4.937841e-05,0.157931,13488.90,7.413505e-05,3.289091e-05
2.234037,0.670772,4.978302e-05,0.158923,13473.13,7.422182e-05,3.339307e-05
2.236037,0.675419,5.018709e-05,0.159923,13457.23,7.430951e-05,3.389732e-05
2.238037,0.680039,5.059061e-05,0.160931,13441.20,7.439811e-05,3.440360e-05
2.240037,0.684633,5.099359e-05,0.161947,13425.05,7.448764e-05,3.491187e-05
2.242037,0.689199,5.139601e-05,0.162971,13408.76,7.457809e-05,3.542207e-05
2.244037,0.693738,5.179787e-05,0.164003,13392.35,7.466948e-05,3.593415e-05
2.246037,0.698250,5.219916e-05,0.165043,13375.81,7.476181e-05,3.644805e-05
2.248037,0.702734,5.259989e-05,0.166091,13359.15,7.485508e-05,3.696372e-05
2.250038,0.707190,5.300005e-05,0.167148,13342.35,7.494929e-05,3.748111e-05
2.252038,0.711619,5.339963e-05,0.168212,13325.43,7.504447e-05,3.800017e-05
2.254038,0.716019,5.379863e-05,0.169284,13308.39,7.514060e-05,3.852083e-05
2.256038,0.720391,5.419704e-05,0.170364,13291.21,7.523769e-05,3.904306e-05
2.258038,0.724735,5.459486e-05,0.171452,13273.91,7.533575e-05,3.956678e-05
2.260038,0.729050,5.499208e-05,0.172548,13256.48,7.543479e-05,4.009196e-05
2.262038,0.733336,5.538870e-05,0.173652,13238.93,7.553481e-05,4.061852e-05
2.264038,0.737593,5.578472e-05,0.174764,13221.25,7.563582e-05,4.114643e-05
2.266038,0.741821,5.618013e-05,0.175884,13203.44,7.573782e-05,4.167562e-05
2.268038,0.746020,5.657492e-05,0.177012,13185.51,7.584082e-05,4.220604e-05
2.270038,0.750190,5.696910e-05,0.178147,13167.46,7.594482e-05,4.273763e-05
2.272038,0.754329,5.736265e-05,0.179291,13149.27,7.604983e-05,4.327034e-05
2.274038,0.758440,5.775557e-05,0.180442,13130.97,7.615586e-05,4.380411e-05
2.276038,0.762520,5.814786e-05,0.181602,13112.53,7.626291e-05,4.433889e-05
2.278038,0.766570,5.853951e-05,0.182769,13093.98,7.637098e-05,4.487461e-05
2.280038,0.770589,5.893052e-05,0.183944,13075.30,7.648010e-05,4.541123e-05
2.282038,0.774579,5.932089e-05,0.185126,13056.49,7.659025e-05,4.594869e-05
2.284038,0.778537,5.971060e-05,0.186317,13037.56,7.670145e-05,4.648693e-05
2.286038,0.782465,6.009965e-05,0.187515,13018.51,7.681370e-05,4.702589e-05
2.288038,0.786362,6.048804e-05,0.188721,12999.33,7.692702e-05,4.756553e-05
2.290038,0.790228,6.087577e-05,0.189935,12980.03,7.704140e-05,4.810577e-05
2.292038,0.794063,6.126283e-05,0.191157,12960.61,7.715686e-05,4.864657e-05
2.294038,0.797867,6.164921e-05,0.192386,12941.06,7.727340e-05,4.918786e-05
2.296038,0.801639,6.203491e-05,0.193623,12921.40,7.739102e-05,4.972960e-05
2.298038,0.805379,6.241993e-05,0.194868,12901.60,7.750974e-05,5.027172e-05
2.300038,0.809088,6.280426e-05,0.196120,12881.69,7.762956e-05,5.081416e-05
2.302038,0.812764,6.318790e-05,0.197380,12861.65,7.775049e-05,5.135687e-05
2.304038,0.816409,6.357083e-05,0.198648,12841.50,7.787254e-05,5.189980e-05
2.306038,0.820021,6.395307e-05,0.199923,12821.22,7.799571e-05,5.244287e-05
2.308038,0.823601,6.433459e-05,0.201206,12800.82,7.812001e-05,5.298604e-05
2.310039,0.827149,6.471541e-05,0.202497,12780.29,7.824546e-05,5.352925e-05
2.312039,0.830663,6.509550e-05,0.203795,12759.65,7.837204e-05,5.407244e-05
2.314039,0.834145,6.547487e-05,0.205101,12738.89,7.849979e-05,5.461556e-05
2.316039,0.837594,6.585352e-05,0.206415,12718.00,7.862869e-05,5.515853e-05
2.318039,0.841010,6.623144e-05,0.207736,12697.00,7.875877e-05,5.570132e-05
2.320039,0.844393,6.660862e-05,0.209064,12675.87,7.889002e-05,5.624385e-05
2.322039,0.847742,6.698505e-05,0.210401,12654.63,7.902246e-05,5.678607e-05
2.324039,0.851058,6.736075e-05,0.211744,12633.27,7.915609e-05,5.732793e-05
2.326039,0.854341,6.773569e-05,0.213095,12611.78,7.929093e-05,5.786936e-05
2.328039,0.857589,6.810987e-05,0.214454,12590.18,7.942698e-05,5.841030e-05
2.330039,0.860804,6.848330e-05,0.215820,12568.46,7.956425e-05,5.895071e-05
2.332039,0.863985,6.885596e-05,0.217194,12546.62,7.970274e-05,5.949051e-05
2.334039,0.867132,6.922785e-05,0.218575,12524.66,7.984248e-05,6.002966e-05
2.336039,0.870244,6.959897e-05,0.219963,12502.58,7.998346e-05,6.056809e-05
2.338039,0.873322,6.996931e-05,0.221359,12480.39,8.012570e-05,6.110574e-05
2.340039,0.876366,7.033886e-05,0.222762,12458.08,8.026920e-05,6.164256e-05
2.342039,0.879375,7.070763e-05,0.224173,12435.65,8.041398e-05,6.217850e-05
2.344039,0.882349,7.107560e-05,0.225591,12413.10,8.056004e-05,6.271348e-05
2.346039,0.885288,7.144277e-05,0.227016,12390.44,8.070739e-05,6.324746e-05
2.348039,0.888193,7.180914e-05,0.228449,12367.66,8.085604e-05,6.378037e-05
2.350039,0.891062,7.217470e-05,0.229889,12344.76,8.100601e-05,6.431216e-05
2.352039,0.893897,7.253945e-05,0.231336,12321.75,8.115730e-05,6.484277e-05
2.354039,0.896696,7.290338e-05,0.232791,12298.62,8.130992e-05,6.537214e-05
2.356039,0.899459,7.326649e-05,0.234253,12275.38,8.146389e-05,6.590021e-05
2.358039,0.902187,7.362877e-05,0.235722,12252.02,8.161920e-05,6.642693e-05
2.360039,0.904880,7.399021e-05,0.237198,12228.54,8.177588e-05,6.695224e-05
2.362039,0.907536,7.435082e-05,0.238682,12204.96,8.193393e-05,6.747608e-05
2.364039,0.910157,7.471059e-05,0.240173,12181.25,8.209337e-05,6.799839e-05
2.366039,0.912742,7.506951e-05,0.241671,12157.43,8.225420e-05,6.851911e-05
2.368039,0.915291,7.542758e-05,0.243176,12133.50,8.241644e-05,6.903819e-05
2.370040,0.917804,7.578479e-05,0.244688,12109.46,8.258009e-05,6.955557e-05
2.372040,0.920280,7.614114e-05,0.246208,12085.30,8.274517e-05,7.007120e-05
2.374040,0.922721,7.649662e-05,0.247734,12061.02,8.291169e-05,7.058501e-05
2.376040,0.925124,7.685123e-05,0.249268,12036.64,8.307966e-05,7.109695e-05
2.378040,0.927492,7.720496e-05,0.250809,12012.14,8.324910e-05,7.160696e-05
2.380040,0.929822,7.755781e-05,0.252356,11987.53,8.342001e-05,7.211498e-05
2.382040,0.932116,7.790977e-05,0.253911,11962.81,8.359240e-05,7.262097e-05
2.384040,0.934373,7.826084e-05,0.255473,11937.98,8.376629e-05,7.312485e-05
2.386040,0.936594,7.861102e-05,0.257042,11913.03,8.394170e-05,7.362658e-05
2.388040,0.938777,7.896029e-05,0.258618,11887.97,8.411862e-05,7.412610e-05
2.390040,0.940923,7.930865e-05,0.260201,11862.81,8.429709e-05,7.462334e-05
2.392040,0.943032,7.965610e-05,0.261791,11837.53,8.447710e-05,7.511827e-05
2.394040,0.945104,8.000263e-05,0.263387,11812.14,8.465867e-05,7.561081e-05
2.396040,0.947139,8.034824e-05,0.264991,11786.64,8.484181e-05,7.610092e-05
2.398040,0.949136,8.069293e-05,0.266602,11761.03,8.502655e-05,7.658854e-05
2.400040,0.951095,8.103668e-05,0.268219,11735.31,8.521288e-05,7.707361e-05
2.402040,0.953017,8.137949e-05,0.269844,11709.49,8.540083e-05,7.755607e-05
2.404040,0.954902,8.172136e-05,0.271475,11683.55,8.559041e-05,7.803588e-05
2.406040,0.956749,8.206228e-05,0.273113,11657.51,8.578163e-05,7.851298e-05
2.408040,0.958558,8.240224e-05,0.274758,11631.36,8.597450e-05,7.898731e-05
2.410040,0.960329,8.274125e-05,0.276409,11605.09,8.616905e-05,7.945881e-05
2.412040,0.962062,8.307929e-05,0.278068,11578.73,8.636528e-05,7.992744e-05
2.414040,0.963757,8.341636e-05,0.279733,11552.25,8.656322e-05,8.039314e-05
2.416040,0.965415,8.375246e-05,0.281404,11525.67,8.676286e-05,8.085585e-05
2.418040,0.967034,8.408758e-05,0.283083,11498.98,8.696424e-05,8.131552e-05
2.420040,0.968615,8.442171e-05,0.284768,11472.18,8.716736e-05,8.177211e-05
2.422040,0.970157,8.475485e-05,0.286460,11445.28,8.737225e-05,8.222554e-05
2.424040,0.971662,8.508699e-05,0.288159,11418.27,8.757891e-05,8.267578e-05
2.426040,0.973128,8.541814e-05,0.289864,11391.16,8.778736e-05,8.312276e-05
2.428040,0.974555,8.574827e-05,0.291576,11363.94,8.799762e-05,8.356644e-05
2.430041,0.975945,8.607739e-05,0.293294,11336.62,8.820971e-05,8.400676e-05
2.432041,0.977295,8.640549e-05,0.295019,11309.19,8.842364e-05,8.444367e-05
2.434041,0.978607,8.673257e-05,0.296751,11281.66,8.863943e-05,8.487712e-05
2.436041,0.979881,8.705862e-05,0.298489,11254.03,8.885709e-05,8.530705e-05
2.438041,0.981115,8.738364e-05,0.300234,11226.29,8.907665e-05,8.573342e-05
2.440041,0.982311,8.770761e-05,0.301985,11198.44,8.929811e-05,8.615617e-05
2.442041,0.983468,8.803054e-05,0.303742,11170.50,8.952151e-05,8.657525e-05
2.444041,0.984587,8.835242e-05,0.305506,11142.45,8.974685e-05,8.699062e-05
2.446041,0.985666,8.867324e-05,0.307277,11114.30,8.997416e-05,8.740221e-05
2.448041,0.986707,8.899299e-05,0.309053,11086.05,9.020344e-05,8.780999e-05
2.450041,0.987708,8.931168e-05,0.310837,11057.70,9.043473e-05,8.821389e-05
2.452041,0.988671,8.962929e-05,0.312626,11029.24,9.066805e-05,8.861388e-05
2.454041,0.989595,8.994582e-05,0.314422,11000.69,9.090340e-05,8.900990e-05
2.456041,0.990479,9.026126e-05,0.316224,10972.03,9.114081e-05,8.940190e-05
2.458041,0.991325,9.057561e-05,0.318033,10943.28,9.138030e-05,8.978983e-05
2.460041,0.992131,9.088887e-05,0.319848,10914.42,9.162189e-05,9.017365e-05
2.462041,0.992898,9.120101e-05,0.321669,10885.47,9.186560e-05,9.055330e-05
2.464041,0.993626,9.151205e-05,0.323496,10856.41,9.211145e-05,9.092874e-05
2.466041,0.994315,9.182197e-05,0.325329,10827.26,9.235946e-05,9.129992e-05
2.468041,0.994964,9.213077e-05,0.327169,10798.01,9.260965e-05,9.166680e-05
2.470041,0.995574,9.243844e-05,0.329015,10768.66,9.286205e-05,9.202932e-05
2.472041,0.996145,9.274497e-05,0.330867,10739.21,9.311668e-05,9.238744e-05
2.474041,0.996676,9.305037e-05,0.332725,10709.67,9.337355e-05,9.274111e-05
2.476041,0.997169,9.335461e-05,0.334589,10680.03,9.363270e-05,9.309030e-05
2.478041,0.997621,9.365771e-05,0.336460,10650.29,9.389413e-05,9.343494e-05
2.480041,0.998035,9.395964e-05,0.338336,10620.46,9.415789e-05,9.377500e-05
2.482041,0.998409,9.426040e-05,0.340218,10590.53,9.442398e-05,9.411043e-05
2.484041,0.998743,9.456000e-05,0.342107,10560.50,9.469244e-05,9.444118e-05
2.486041,0.999039,9.485841e-05,0.344001,10530.38,9.496329e-05,9.476722e-05
2.488041,0.999294,9.515564e-05,0.345901,10500.17,9.523655e-05,9.508849e-05
2.490042,0.999511,9.545167e-05,0.347807,10469.86,9.551225e-05,9.540496e-05
2.492042,0.999687,9.574651e-05,0.349720,10439.46,9.579041e-05,9.571658e-05
2.494042,0.999825,9.604014e-05,0.351638,10408.96,9.607106e-05,9.602331e-05
2.496042,0.999923,9.633256e-05,0.353561,10378.37,9.635422e-05,9.632511e-05
2.498042,0.999981,9.662375e-05,0.355491,10347.69,9.663993e-05,9.662192e-05
2.500042,1.000000,9.691372e-05,0.357427,10316.92,9.692820e-05,9.691372e-05
2.502042,0.999979,9.720246e-05,0.359368,10286.05,9.721906e-05,9.720046e-05
2.504042,0.999919,9.748996e-05,0.361315,10255.09,9.751255e-05,9.748210e-05
2.506042,0.999820,9.777621e-05,0.363268,10224.04,9.780869e-05,9.775859e-05
2.508042,0.999681,9.806120e-05,0.365226,10192.90,9.810751e-05,9.802991e-05
2.510042,0.999502,9.834493e-05,0.367191,10161.67,9.840903e-05,9.829600e-05
2.512042,0.999285,9.862739e-05,0.369160,10130.35,9.871329e-05,9.855683e-05
2.514042,0.999027,9.890858e-05,0.371136,10098.94,9.902032e-05,9.881236e-05
2.516042,0.998730,9.918848e-05,0.373117,10067.44,9.933014e-05,9.906255e-05
2.518042,0.998394,9.946709e-05,0.375104,10035.85,9.964279e-05,9.930736e-05
2.520042,0.998018,9.974441e-05,0.377096,10004.17,9.995829e-05,9.954676e-05
2.522042,0.997603,1.000204e-04,0.379094,9972.41,1.002767e-04,9.978070e-05
2.524042,0.997149,1.002951e-04,0.381097,9940.56,1.005980e-04,1.000092e-04
2.526042,0.996655,1.005685e-04,0.383106,9908.62,1.009223e-04,1.002321e-04
2.528042,0.996122,1.008405e-04,0.385120,9876.59,1.012495e-04,1.004494e-04
2.530042,0.995549,1.011112e-04,0.387140,9844.48,1.015798e-04,1.006612e-04
2.532042,0.994938,1.013806e-04,0.389165,9812.28,1.019131e-04,1.008673e-04
2.534042,0.994287,1.016486e-04,0.391195,9779.99,1.022495e-04,1.010678e-04
2.536042,0.993596,1.019152e-04,0.393231,9747.63,1.025891e-04,1.012626e-04
2.538042,0.992867,1.021805e-04,0.395272,9715.17,1.029318e-04,1.014516e-04
2.540042,0.992098,1.024443e-04,0.397319,9682.64,1.032777e-04,1.016348e-04
2.542042,0.991290,1.027068e-04,0.399370,9650.01,1.036268e-04,1.018123e-04
2.544042,0.990443,1.029679e-04,0.401427,9617.31,1.039792e-04,1.019839e-04
