t_s,V_signal_V,I_out_A,x_state
0.137603,-1.850236,-1.850236e-06,0.000000
0.137653,-1.851427,-1.851427e-06,0.000000
0.137703,-1.852613,-1.852613e-06,0.000000
0.137753,-1.853794,-1.853794e-06,0.000000
0.137803,-1.854971,-1.854971e-06,0.000000
0.137853,-1.856143,-1.856143e-06,0.000000
0.137903,-1.857311,-1.857311e-06,0.000000
0.137953,-1.858474,-1.858474e-06,0.000000
0.138003,-1.859633,-1.859633e-06,0.000000
0.138053,-1.860787,-1.860787e-06,0.000000
0.138103,-1.861936,-1.861936e-06,0.000000
0.138153,-1.863081,-1.863081e-06,0.000000
0.138203,-1.864221,-1.864221e-06,0.000000
0.138253,-1.865356,-1.865356e-06,0.000000
0.138303,-1.866487,-1.866487e-06,0.000000
0.138353,-1.867614,-1.867614e-06,0.000000
0.138403,-1.868735,-1.868735e-06,0.000000
0.138453,-1.869852,-1.869852e-06,0.000000
0.138503,-1.870965,-1.870965e-06,0.000000
0.138553,-1.872073,-1.872073e-06,0.000000
0.138603,-1.873176,-1.873176e-06,0.000000
0.138653,-1.874275,-1.874275e-06,0.000000
0.138703,-1.875369,-1.875369e-06,0.000000
0.138753,-1.876458,-1.876458e-06,0.000000
0.138803,-1.877543,-1.877543e-06,0.000000
0.138853,-1.878623,-1.878623e-06,0.000000
0.138903,-1.879698,-1.879698e-06,0.000000
0.138953,-1.880769,-1.880769e-06,0.000000
0.139003,-1.881835,-1.881835e-06,0.000000
0.139053,-1.882897,-1.882897e-06,0.000000
0.139103,-1.883954,-1.883954e-06,0.000000
0.139153,-1.885006,-1.885006e-06,0.000000
0.139203,-1.886054,-1.886054e-06,0.000000
0.139253,-1.887097,-1.887097e-06,0.000000
0.139303,-1.888135,-1.888135e-06,0.000000
0.139353,-1.889169,-1.889169e-06,0.000000
0.139403,-1.890198,-1.890198e-06,0.000000
0.139453,-1.891222,-1.891222e-06,0.000000
0.139503,-1.892242,-1.892242e-06,0.000000
0.139553,-1.893257,-1.893257e-06,0.000000
0.139603,-1.894267,-1.894267e-06,0.000000
0.139653,-1.895273,-1.895273e-06,0.000000
0.139703,-1.896274,-1.896274e-06,0.000000
0.139753,-1.897270,-1.897270e-06,0.000000
0.139803,-1.898261,-1.898261e-06,0.000000
0.139853,-1.899248,-1.899248e-06,0.000000
0.139903,-1.900231,-1.900231e-06,0.000000
0.139953,-1.901208,-1.901208e-06,0.000000
0.140004,-1.902181,-1.902181e-06,0.000000
0.140054,-1.903149,-1.903149e-06,0.000000
0.140104,-1.904113,-1.904113e-06,0.000000
0.140154,-1.905071,-1.905071e-06,0.000000
0.140204,-1.906025,-1.906025e-06,0.000000
0.140254,-1.906975,-1.906975e-06,0.000000
0.140304,-1.907919,-1.907919e-06,0.000000
0.140354,-1.908859,-1.908859e-06,0.000000
0.140404,-1.909795,-1.909795e-06,0.000000
0.140454,-1.910725,-1.910725e-06,0.000000
0.140504,-1.911651,-1.911651e-06,0.000000
0.140554,-1.912572,-1.912572e-06,0.000000
0.140604,-1.913488,-1.913488e-06,0.000000
0.140654,-1.914400,-1.914400e-06,0.000000
0.140704,-1.915307,-1.915307e-06,0.000000
0.140754,-1.916209,-1.916209e-06,0.000000
0.140804,-1.917107,-1.917107e-06,0.000000
0.140854,-1.917999,-1.917999e-06,0.000000
0.140904,-1.918887,-1.918887e-06,0.000000
0.140954,-1.919771,-1.919771e-06,0.000000
0.141004,-1.920649,-1.920649e-06,0.000000
0.141054,-1.921523,-1.921523e-06,0.000000
0.141104,-1.922392,-1.922392e-06,0.000000
0.141154,-1.923256,-1.923256e-06,0.000000
0.141204,-1.924116,-1.924116e-06,0.000000
0.141254,-1.924971,-1.924971e-06,0.000000
0.141304,-1.925821,-1.925821e-06,0.000000
0.141354,-1.926666,-1.926666e-06,0.000000
0.141404,-1.927507,-1.927507e-06,0.000000
0.141454,-1.928342,-1.928342e-06,0.000000
0.141504,-1.929173,-1.929173e-06,0.000000
0.141554,-1.930000,-1.930000e-06,0.000000
0.141604,-1.930821,-1.930821e-06,0.000000
0.141654,-1.931638,-1.931638e-06,0.000000
0.141704,-1.932450,-1.932450e-06,0.000000
0.141754,-1.933257,-1.933257e-06,0.000000
0.141804,-1.934060,-1.934060e-06,0.000000
0.141854,-1.934857,-1.934857e-06,0.000000
0.141904,-1.935650,-1.935650e-06,0.000000
0.141954,-1.936438,-1.936438e-06,0.000000
0.142004,-1.937222,-1.937222e-06,0.000000
0.142054,-1.938000,-1.938000e-06,0.000000
0.142104,-1.938774,-1.938774e-06,0.000000
0.142154,-1.939543,-1.939543e-06,0.000000
0.142204,-1.940307,-1.940307e-06,0.000000
0.142254,-1.941067,-1.941067e-06,0.000000
0.142304,-1.941821,-1.941821e-06,0.000000
0.142354,-1.942571,-1.942571e-06,0.000000
0.142404,-1.943316,-1.943316e-06,0.000000
0.142454,-1.944057,-1.944057e-06,0.000000
0.142504,-1.944792,-1.944792e-06,0.000000
0.142554,-1.945523,-1.945523e-06,0.000000
0.142604,-1.946249,-1.946249e-06,0.000000
0.142654,-1.946970,-1.946970e-06,0.000000
0.142704,-1.947686,-1.947686e-06,0.000000
0.142754,-1.948397,-1.948397e-06,0.000000
0.142804,-1.949104,-1.949104e-06,0.000000
0.142854,-1.949806,-1.949806e-06,0.000000
0.142904,-1.950503,-1.950503e-06,0.000000
0.142954,-1.951195,-1.951195e-06,0.000000
0.143004,-1.951883,-1.951883e-06,0.000000
0.143054,-1.952565,-1.952565e-06,0.000000
0.143104,-1.953243,-1.953243e-06,0.000000
0.143154,-1.953916,-1.953916e-06,0.000000
0.143204,-1.954584,-1.954584e-06,0.000000
0.143254,-1.955247,-1.955247e-06,0.000000
0.143304,-1.955906,-1.955906e-06,0.000000
0.143354,-1.956559,-1.956559e-06,0.000000
0.143404,-1.957208,-1.957208e-06,0.000000
0.143454,-1.957852,-1.957852e-06,0.000000
0.143504,-1.958491,-1.958491e-06,0.000000
0.143554,-1.959126,-1.959126e-06,0.000000
0.143604,-1.959755,-1.959755e-06,0.000000
0.143654,-1.960380,-1.960380e-06,0.000000
0.143704,-1.961000,-1.961000e-06,0.000000
0.143754,-1.961615,-1.961615e-06,0.000000
0.143804,-1.962225,-1.962225e-06,0.000000
0.143854,-1.962830,-1.962830e-06,0.000000
0.143904,-1.963430,-1.963430e-06,0.000000
0.143954,-1.964026,-1.964026e-06,0.000000
0.144004,-1.964617,-1.964617e-06,0.000000
0.144054,-1.965203,-1.965203e-06,0.000000
0.144104,-1.965784,-1.965784e-06,0.000000
0.144154,-1.966360,-1.966360e-06,0.000000
0.144204,-1.966931,-1.966931e-06,0.000000
0.144254,-1.967498,-1.967498e-06,0.000000
0.144304,-1.968060,-1.968060e-06,0.000000
0.144354,-1.968616,-1.968616e-06,0.000000
0.144404,-1.969168,-1.969168e-06,0.000000
0.144454,-1.969715,-1.969715e-06,0.000000
0.144504,-1.970258,-1.970258e-06,0.000000
0.144554,-1.970795,-1.970795e-06,0.000000
0.144604,-1.971328,-1.971328e-06,0.000000
0.144654,-1.971855,-1.971855e-06,0.000000
0.144704,-1.972378,-1.972378e-06,0.000000
0.144754,-1.972896,-1.972896e-06,0.000000
0.144804,-1.973409,-1.973409e-06,0.000000
0.144854,-1.973917,-1.973917e-06,0.000000
0.144904,-1.974420,-1.974420e-06,0.000000
0.144954,-1.974919,-1.974919e-06,0.000000
0.145004,-1.975412,-1.975412e-06,0.000000
0.145054,-1.975901,-1.975901e-06,0.000000
0.145104,-1.976385,-1.976385e-06,0.000000
0.145154,-1.976864,-1.976864e-06,0.000000
0.145204,-1.977338,-1.977338e-06,0.000000
0.145254,-1.977807,-1.977807e-06,0.000000
0.145304,-1.978271,-1.978271e-06,0.000000
0.145354,-1.978731,-1.978731e-06,0.000000
0.145404,-1.979185,-1.979185e-06,0.000000
0.145454,-1.979635,-1.979635e-06,0.000000
0.145504,-1.980080,-1.980080e-06,0.000000
0.145554,-1.980519,-1.980519e-06,0.000000
0.145604,-1.980954,-1.980954e-06,0.000000
0.145654,-1.981384,-1.981384e-06,0.000000
0.145704,-1.981810,-1.981810e-06,0.000000
0.145754,-1.982230,-1.982230e-06,0.000000
0.145804,-1.982645,-1.982645e-06,0.000000
0.145854,-1.983056,-1.983056e-06,0.000000
0.145904,-1.983462,-1.983462e-06,0.000000
0.145954,-1.983862,-1.983862e-06,0.000000
0.146004,-1.984258,-1.984258e-06,0.000000
0.146054,-1.984649,-1.984649e-06,0.000000
0.146104,-1.985035,-1.985035e-06,0.000000
0.146154,-1.985416,-1.985416e-06,0.000000
0.146204,-1.985793,-1.985793e-06,0.000000
0.146254,-1.986164,-1.986164e-06,0.000000
0.146304,-1.986530,-1.986530e-06,0.000000
0.146354,-1.986892,-1.986892e-06,0.000000
0.146404,-1.987249,-1.987249e-06,0.000000
0.146454,-1.987600,-1.987600e-06,0.000000
0.146504,-1.987947,-1.987947e-06,0.000000
0.146554,-1.988289,-1.988289e-06,0.000000
0.146604,-1.988626,-1.988626e-06,0.000000
0.146654,-1.988958,-1.988958e-06,0.000000
0.146704,-1.989285,-1.989285e-06,0.000000
0.146754,-1.989608,-1.989608e-06,0.000000
0.146804,-1.989925,-1.989925e-06,0.000000
0.146854,-1.990238,-1.990238e-06,0.000000
0.146904,-1.990545,-1.990545e-06,0.000000
0.146954,-1.990848,-1.990848e-06,0.000000
0.147004,-1.991146,-1.991146e-06,0.000000
0.147054,-1.991438,-1.991438e-06,0.000000
0.147104,-1.991726,-1.991726e-06,0.000000
0.147154,-1.992009,-1.992009e-06,0.000000
0.147204,-1.992288,-1.992288e-06,0.000000
0.147254,-1.992561,-1.992561e-06,0.000000
0.147304,-1.992829,-1.992829e-06,0.000000
0.147354,-1.993092,-1.993092e-06,0.000000
0.147404,-1.993351,-1.993351e-06,0.000000
0.147454,-1.993604,-1.993604e-06,0.000000
0.147504,-1.993853,-1.993853e-06,0.000000
0.147554,-1.994097,-1.994097e-06,0.000000
0.147604,-1.994335,-1.994335e-06,0.000000
0.147654,-1.994569,-1.994569e-06,0.000000
0.147704,-1.994798,-1.994798e-06,0.000000
0.147754,-1.995022,-1.995022e-06,0.000000
0.147804,-1.995241,-1.995241e-06,0.000000
0.147854,-1.995455,-1.995455e-06,0.000000
0.147904,-1.995664,-1.995664e-06,0.000000
0.147954,-1.995869,-1.995869e-06,0.000000
0.148004,-1.996068,-1.996068e-06,0.000000
0.148054,-1.996262,-1.996262e-06,0.000000
0.148104,-1.996452,-1.996452e-06,0.000000
0.148154,-1.996637,-1.996637e-06,0.000000
0.148204,-1.996816,-1.996816e-06,0.000000
0.148254,-1.996991,-1.996991e-06,0.000000
0.148304,-1.997161,-1.997161e-06,0.000000
0.148354,-1.997326,-1.997326e-06,0.000000
0.148404,-1.997486,-1.997486e-06,0.000000
0.148454,-1.997641,-1.997641e-06,0.000000
0.148504,-1.997791,-1.997791e-06,0.000000
0.148554,-1.997936,-1.997936e-06,0.000000
0.148604,-1.998076,-1.998076e-06,0.000000
0.148654,-1.998211,-1.998211e-06,0.000000
0.148704,-1.998342,-1.998342e-06,0.000000
0.148754,-1.998467,-1.998467e-06,0.000000
0.148804,-1.998588,-1.998588e-06,0.000000
0.148854,-1.998703,-1.998703e-06,0.000000
0.148904,-1.998814,-1.998814e-06,0.000000
0.148954,-1.998920,-1.998920e-06,0.000000
0.149004,-1.999020,-1.999020e-06,0.000000
0.149054,-1.999116,-1.999116e-06,0.000000
0.149104,-1.999207,-1.999207e-06,0.000000
0.149154,-1.999293,-1.999293e-06,0.000000
0.149204,-1.999374,-1.999374e-06,0.000000
0.149254,-1.999450,-1.999450e-06,0.000000
0.149304,-1.999522,-1.999522e-06,0.000000
0.149354,-1.999588,-1.999588e-06,0.000000
0.149404,-1.999649,-1.999649e-06,0.000000
0.149454,-1.999705,-1.999705e-06,0.000000
0.149504,-1.999757,-1.999757e-06,0.000000
0.149554,-1.999803,-1.999803e-06,0.000000
0.149604,-1.999845,-1.999845e-06,0.000000
0.149654,-1.999882,-1.999882e-06,0.000000
0.149704,-1.999913,-1.999913e-06,0.000000
0.149754,-1.999940,-1.999940e-06,0.000000
0.149804,-1.999962,-1.999962e-06,0.000000
0.149854,-1.999979,-1.999979e-06,0.000000
0.149904,-1.999991,-1.999991e-06,0.000000
0.149954,-1.999998,-1.999998e-06,0.000000
0.150004,-2.000000,-2.000000e-06,0.000000
0.150054,-1.999997,-1.999997e-06,0.000000
0.150104,-1.999989,-1.999989e-06,0.000000
0.150154,-1.999977,-1.999977e-06,0.000000
0.150204,-1.999959,-1.999959e-06,0.000000
0.150254,-1.999936,-1.999936e-06,0.000000
0.150304,-1.999909,-1.999909e-06,0.000000
0.150354,-1.999876,-1.999876e-06,0.000000
0.150404,-1.999839,-1.999839e-06,0.000000
0.150454,-1.999797,-1.999797e-06,0.000000
0.150504,-1.999750,-1.999750e-06,0.000000
0.150554,-1.999697,-1.999697e-06,0.000000
0.150604,-1.999640,-1.999640e-06,0.000000
0.150654,-1.999578,-1.999578e-06,0.000000
0.150704,-1.999511,-1.999511e-06,0.000000
0.150754,-1.999439,-1.999439e-06,0.000000
0.150804,-1.999362,-1.999362e-06,0.000000
0.150854,-1.999281,-1.999281e-06,0.000000
0.150904,-1.999194,-1.999194e-06,0.000000
0.150954,-1.999102,-1.999102e-06,0.000000
0.151004,-1.999006,-1.999006e-06,0.000000
0.151054,-1.998904,-1.998904e-06,0.000000
0.151104,-1.998798,-1.998798e-06,0.000000
0.151154,-1.998686,-1.998686e-06,0.000000
0.151204,-1.998570,-1.998570e-06,0.000000
0.151254,-1.998449,-1.998449e-06,0.000000
0.151304,-1.998323,-1.998323e-06,0.000000
0.151354,-1.998191,-1.998191e-06,0.000000
0.151404,-1.998055,-1.998055e-06,0.000000
0.151454,-1.997914,-1.997914e-06,0.000000
0.151504,-1.997769,-1.997769e-06,0.000000
0.151554,-1.997618,-1.997618e-06,0.000000
0.151604,-1.997462,-1.997462e-06,0.000000
0.151654,-1.997301,-1.997301e-06,0.000000
0.151704,-1.997136,-1.997136e-06,0.000000
0.151754,-1.996965,-1.996965e-06,0.000000
0.151804,-1.996790,-1.996790e-06,0.000000
0.151854,-1.996609,-1.996609e-06,0.000000
0.151904,-1.996424,-1.996424e-06,0.000000
0.151954,-1.996234,-1.996234e-06,0.000000
0.152004,-1.996038,-1.996038e-06,0.000000
0.152054,-1.995838,-1.995838e-06,0.000000
0.152104,-1.995633,-1.995633e-06,0.000000
0.152154,-1.995423,-1.995423e-06,0.000000
0.152204,-1.995208,-1.995208e-06,0.000000
0.152254,-1.994989,-1.994989e-06,0.000000
0.152304,-1.994764,-1.994764e-06,0.000000
0.152354,-1.994534,-1.994534e-06,0.000000
0.152404,-1.994300,-1.994300e-06,0.000000
0.152454,-1.994060,-1.994060e-06,0.000000
0.152504,-1.993816,-1.993816e-06,0.000000
0.152554,-1.993567,-1.993567e-06,0.000000
0.152604,-1.993312,-1.993312e-06,0.000000
0.152654,-1.993053,-1.993053e-06,0.000000
0.152704,-1.992789,-1.992789e-06,0.000000
0.152754,-1.992520,-1.992520e-06,0.000000
0.152804,-1.992246,-1.992246e-06,0.000000
0.152854,-1.991967,-1.991967e-06,0.000000
0.152904,-1.991684,-1.991684e-06,0.000000
0.152954,-1.991395,-1.991395e-06,0.000000
0.153004,-1.991101,-1.991101e-06,0.000000
0.153054,-1.990803,-1.990803e-06,0.000000
0.153104,-1.990499,-1.990499e-06,0.000000
0.153154,-1.990191,-1.990191e-06,0.000000
0.153204,-1.989878,-1.989878e-06,0.000000
0.153254,-1.989560,-1.989560e-06,0.000000
0.153304,-1.989237,-1.989237e-06,0.000000
0.153354,-1.988909,-1.988909e-06,0.000000
0.153404,-1.988576,-1.988576e-06,0.000000
0.153454,-1.988238,-1.988238e-06,0.000000
0.153504,-1.987895,-1.987895e-06,0.000000
0.153554,-1.987548,-1.987548e-06,0.000000
0.153604,-1.987195,-1.987195e-06,0.000000
0.153654,-1.986838,-1.986838e-06,0.000000
0.153704,-1.986476,-1.986476e-06,0.000000
0.153754,-1.986109,-1.986109e-06,0.000000
0.153804,-1.985736,-1.985736e-06,0.000000
0.153854,-1.985359,-1.985359e-06,0.000000
0.153904,-1.984978,-1.984978e-06,0.000000
0.153954,-1.984591,-1.984591e-06,0.000000
0.154004,-1.984199,-1.984199e-06,0.000000
0.154054,-1.983802,-1.983802e-06,0.000000
0.154104,-1.983401,-1.983401e-06,0.000000
0.154154,-1.982995,-1.982995e-06,0.000000
0.154204,-1.982583,-1.982583e-06,0.000000
0.154254,-1.982167,-1.982167e-06,0.000000
0.154304,-1.981746,-1.981746e-06,0.000000
0.154354,-1.981320,-1.981320e-06,0.000000
0.154404,-1.980889,-1.980889e-06,0.000000
0.154454,-1.980454,-1.980454e-06,0.000000
0.154504,-1.980013,-1.980013e-06,0.000000
0.154554,-1.979568,-1.979568e-06,0.000000
0.154604,-1.979117,-1.979117e-06,0.000000
0.154654,-1.978662,-1.978662e-06,0.000000
0.154704,-1.978202,-1.978202e-06,0.000000
0.154754,-1.977737,-1.977737e-06,0.000000
0.154804,-1.977267,-1.977267e-06,0.000000
0.154854,-1.976792,-1.976792e-06,0.000000
0.154904,-1.976313,-1.976313e-06,0.000000
0.154954,-1.975828,-1.975828e-06,0.000000
0.155004,-1.975339,-1.975339e-06,0.000000
0.155054,-1.974844,-1.974844e-06,0.000000
0.155104,-1.974345,-1.974345e-06,0.000000
0.155154,-1.973841,-1.973841e-06,0.000000
0.155204,-1.973332,-1.973332e-06,0.000000
0.155254,-1.972818,-1.972818e-06,0.000000
0.155304,-1.972300,-1.972300e-06,0.000000
0.155354,-1.971776,-1.971776e-06,0.000000
0.155404,-1.971248,-1.971248e-06,0.000000
0.155454,-1.970715,-1.970715e-06,0.000000
0.155504,-1.970177,-1.970177e-06,0.000000
0.155554,-1.969634,-1.969634e-06,0.000000
0.155604,-1.969086,-1.969086e-06,0.000000
0.155654,-1.968533,-1.968533e-06,0.000000
0.155704,-1.967976,-1.967976e-06,0.000000
0.155754,-1.967413,-1.967413e-06,0.000000
0.155804,-1.966846,-1.966846e-06,0.000000
0.155854,-1.966274,-1.966274e-06,0.000000
0.155904,-1.965697,-1.965697e-06,0.000000
0.155954,-1.965115,-1.965115e-06,0.000000
0.156004,-1.964529,-1.964529e-06,0.000000
0.156054,-1.963937,-1.963937e-06,0.000000
0.156104,-1.963341,-1.963341e-06,0.000000
0.156154,-1.962740,-1.962740e-06,0.000000
0.156204,-1.962134,-1.962134e-06,0.000000
0.156254,-1.961523,-1.961523e-06,0.000000
0.156304,-1.960907,-1.960907e-06,0.000000
0.156354,-1.960286,-1.960286e-06,0.000000
0.156404,-1.959661,-1.959661e-06,0.000000
0.156454,-1.959031,-1.959031e-06,0.000000
0.156504,-1.958396,-1.958396e-06,0.000000
0.156554,-1.957756,-1.957756e-06,0.000000
0.156604,-1.957111,-1.957111e-06,0.000000
0.156654,-1.956462,-1.956462e-06,0.000000
0.156704,-1.955807,-1.955807e-06,0.000000
0.156754,-1.955148,-1.955148e-06,0.000000
0.156804,-1.954484,-1.954484e-06,0.000000
0.156854,-1.953815,-1.953815e-06,0.000000
0.156904,-1.953142,-1.953142e-06,0.000000
0.156954,-1.952463,-1.952463e-06,0.000000
0.157004,-1.951780,-1.951780e-06,0.000000
0.157054,-1.951092,-1.951092e-06,0.000000
0.157104,-1.950399,-1.950399e-06,0.000000
0.157154,-1.949701,-1.949701e-06,0.000000
0.157204,-1.948998,-1.948998e-06,0.000000
0.157254,-1.948291,-1.948291e-06,0.000000
0.157304,-1.947579,-1.947579e-06,0.000000
0.157354,-1.946862,-1.946862e-06,0.000000
0.157404,-1.946140,-1.946140e-06,0.000000
0.157454,-1.945413,-1.945413e-06,0.000000
0.157504,-1.944682,-1.944682e-06,0.000000
0.157554,-1.943946,-1.943946e-06,0.000000
0.157604,-1.943205,-1.943205e-06,0.000000
0.157654,-1.942459,-1.942459e-06,0.000000
0.157704,-1.941709,-1.941709e-06,0.000000
0.157754,-1.940953,-1.940953e-06,0.000000
0.157804,-1.940193,-1.940193e-06,0.000000
0.157854,-1.939428,-1.939428e-06,0.000000
0.157904,-1.938658,-1.938658e-06,0.000000
0.157954,-1.937884,-1.937884e-06,0.000000
0.158004,-1.937105,-1.937105e-06,0.000000
0.158054,-1.936321,-1.936321e-06,0.000000
0.158104,-1.935532,-1.935532e-06,0.000000
0.158154,-1.934738,-1.934738e-06,0.000000
0.158204,-1.933940,-1.933940e-06,0.000000
0.158254,-1.933136,-1.933136e-06,0.000000
0.158304,-1.932329,-1.932329e-06,0.000000
0.158354,-1.931516,-1.931516e-06,0.000000
0.158404,-1.930698,-1.930698e-06,0.000000
0.158454,-1.929876,-1.929876e-06,0.000000
0.158504,-1.929049,-1.929049e-06,0.000000
0.158554,-1.928217,-1.928217e-06,0.000000
0.158604,-1.927381,-1.927381e-06,0.000000
0.158654,-1.926540,-1.926540e-06,0.000000
0.158704,-1.925694,-1.925694e-06,0.000000
0.158754,-1.924843,-1.924843e-06,0.000000
0.158804,-1.923987,-1.923987e-06,0.000000
0.158854,-1.923127,-1.923127e-06,0.000000
0.158904,-1.922262,-1.922262e-06,0.000000
0.158954,-1.921392,-1.921392e-06,0.000000
0.159004,-1.920518,-1.920518e-06,0.000000
0.159054,-1.919638,-1.919638e-06,0.000000
0.159104,-1.918754,-1.918754e-06,0.000000
0.159154,-1.917866,-1.917866e-06,0.000000
0.159204,-1.916972,-1.916972e-06,0.000000
0.159254,-1.916074,-1.916074e-06,0.000000
0.159304,-1.915171,-1.915171e-06,0.000000
0.159354,-1.914264,-1.914264e-06,0.000000
0.159404,-1.913351,-1.913351e-06,0.000000
0.159454,-1.912434,-1.912434e-06,0.000000
0.159504,-1.911512,-1.911512e-06,0.000000
0.159554,-1.910586,-1.910586e-06,0.000000
0.159604,-1.909655,-1.909655e-06,0.000000
0.159654,-1.908719,-1.908719e-06,0.000000
0.159704,-1.907778,-1.907778e-06,0.000000
0.159754,-1.906833,-1.906833e-06,0.000000
0.159804,-1.905883,-1.905883e-06,0.000000
0.159854,-1.904928,-1.904928e-06,0.000000
0.159904,-1.903968,-1.903968e-06,0.000000
0.159954,-1.903004,-1.903004e-06,0.000000
0.160004,-1.902035,-1.902035e-06,0.000000
0.160054,-1.901062,-1.901062e-06,0.000000
0.160104,-1.900084,-1.900084e-06,0.000000
0.160154,-1.899101,-1.899101e-06,0.000000
0.160204,-1.898113,-1.898113e-06,0.000000
0.160254,-1.897121,-1.897121e-06,0.000000
0.160304,-1.896124,-1.896124e-06,0.000000
0.160354,-1.895122,-1.895122e-06,0.000000
0.160404,-1.894116,-1.894116e-06,0.000000
0.160454,-1.893105,-1.893105e-06,0.000000
0.160504,-1.892089,-1.892089e-06,0.000000
0.160554,-1.891069,-1.891069e-06,0.000000
0.160604,-1.890044,-1.890044e-06,0.000000
0.160654,-1.889014,-1.889014e-06,0.000000
0.160704,-1.887980,-1.887980e-06,0.000000
0.160754,-1.886941,-1.886941e-06,0.000000
0.160804,-1.885897,-1.885897e-06,0.000000
0.160854,-1.884849,-1.884849e-06,0.000000
0.160904,-1.883796,-1.883796e-06,0.000000
0.160954,-1.882738,-1.882738e-06,0.000000
0.161004,-1.881676,-1.881676e-06,0.000000
0.161054,-1.880609,-1.880609e-06,0.000000
0.161104,-1.879537,-1.879537e-06,0.000000
0.161154,-1.878461,-1.878461e-06,0.000000
0.161204,-1.877380,-1.877380e-06,0.000000
0.161254,-1.876295,-1.876295e-06,0.000000
0.161304,-1.875205,-1.875205e-06,0.000000
0.161354,-1.874110,-1.874110e-06,0.000000
0.161404,-1.873011,-1.873011e-06,0.000000
0.161454,-1.871907,-1.871907e-06,0.000000
0.161504,-1.870798,-1.870798e-06,0.000000
0.161554,-1.869685,-1.869685e-06,0.000000
0.161604,-1.868567,-1.868567e-06,0.000000
0.161654,-1.867445,-1.867445e-06,0.000000
0.161704,-1.866318,-1.866318e-06,0.000000
0.161754,-1.865186,-1.865186e-06,0.000000
0.161804,-1.864050,-1.864050e-06,0.000000
0.161854,-1.862909,-1.862909e-06,0.000000
0.161904,-1.861764,-1.861764e-06,0.000000
0.161954,-1.860614,-1.860614e-06,0.000000
0.162004,-1.859459,-1.859459e-06,0.000000
0.162054,-1.858300,-1.858300e-06,0.000000
0.162104,-1.857136,-1.857136e-06,0.000000
0.162154,-1.855968,-1.855968e-06,0.000000
0.162204,-1.854795,-1.854795e-06,0.000000
0.162254,-1.853617,-1.853617e-06,0.000000
0.162304,-1.852435,-1.852435e-06,0.000000
0.162354,-1.851249,-1.851249e-06,0.000000
0.162404,-1.850058,-1.850058e-06,0.000000
0.162454,-1.848862,-1.848862e-06,0.000000
0.162504,-1.847661,-1.847661e-06,0.000000
0.162554,-1.846456,-1.846456e-06,0.000000
0.162604,-1.845247,-1.845247e-06,0.000000
0.162654,-1.844033,-1.844033e-06,0.000000
0.162704,-1.842814,-1.842814e-06,0.000000
0.162754,-1.841591,-1.841591e-06,0.000000
0.162804,-1.840364,-1.840364e-06,0.000000
0.162854,-1.839131,-1.839131e-06,0.000000
0.162904,-1.837895,-1.837895e-06,0.000000
0.162954,-1.836653,-1.836653e-06,0.000000
0.163004,-1.835408,-1.835408e-06,0.000000
0.163054,-1.834157,-1.834157e-06,0.000000
0.163104,-1.832902,-1.832902e-06,0.000000
0.163154,-1.831643,-1.831643e-06,0.000000
0.163204,-1.830379,-1.830379e-06,0.000000
